z,x,y
4818.3,-6974.5,-4.9885
4819.6,-6983.8,-5.0035
4821,-6993,-5.0185
4822.3,-7002.2,-5.0336
4823.5,-7011.5,-5.0487
4824.8,-7020.7,-5.0638
4826,-7029.9,-5.0789
4827.2,-7039.1,-5.094
4828.4,-7048.2,-5.1091
4829.5,-7057.4,-5.1243
4830.6,-7066.5,-5.1394
4831.7,-7075.7,-5.1546
4832.8,-7084.8,-5.1698
4833.9,-7093.9,-5.185
4834.9,-7103,-5.2002
4835.9,-7112.1,-5.2154
4836.8,-7121.2,-5.2307
4837.8,-7130.3,-5.2459
4838.7,-7139.4,-5.2612
4839.6,-7148.4,-5.2765
4840.5,-7157.5,-5.2918
4841.3,-7166.5,-5.3071
4842.1,-7175.5,-5.3224
4842.9,-7184.6,-5.3378
4843.7,-7193.6,-5.3531
4844.4,-7202.6,-5.3685
4845.1,-7211.5,-5.3838
4845.8,-7220.5,-5.3992
4846.5,-7229.5,-5.4146
4847.1,-7238.4,-5.43
4847.7,-7247.4,-5.4454
4848.3,-7256.3,-5.4609
4848.9,-7265.2,-5.4763
4849.4,-7274.2,-5.4918
4849.9,-7283.1,-5.5072
4850.4,-7292,-5.5227
4850.9,-7300.8,-5.5382
4851.3,-7309.7,-5.5537
4851.7,-7318.6,-5.5692
4852.1,-7327.4,-5.5847
4852.5,-7336.3,-5.6003
4852.8,-7345.1,-5.6158
4853.1,-7353.9,-5.6314
4853.4,-7362.8,-5.647
4853.7,-7371.6,-5.6626
4853.9,-7380.4,-5.6782
4854.1,-7389.1,-5.6938
4854.3,-7397.9,-5.7094
4854.5,-7406.7,-5.7251
4854.6,-7415.5,-5.7407
4854.7,-7424.2,-5.7564
4854.8,-7432.9,-5.7721
4854.9,-7441.7,-5.7878
4854.9,-7450.4,-5.8035
4855,-7459.1,-5.8193
4855,-7467.8,-5.835
4854.9,-7476.5,-5.8507
4854.9,-7485.2,-5.8665
4854.8,-7493.8,-5.8823
4854.7,-7502.5,-5.8981
4854.6,-7511.2,-5.9139
4854.4,-7519.8,-5.9297
4854.2,-7528.4,-5.9455
4854,-7537.1,-5.9613
4853.8,-7545.7,-5.9772
4853.6,-7554.3,-5.993
4853.3,-7562.9,-6.0089
4853,-7571.5,-6.0248
4852.7,-7580.1,-6.0407
4852.3,-7588.6,-6.0566
4852,-7597.2,-6.0725
4851.6,-7605.7,-6.0884
4851.2,-7614.3,-6.1044
4850.7,-7622.8,-6.1203
4850.3,-7631.3,-6.1363
4849.8,-7639.9,-6.1523
4849.3,-7648.4,-6.1682
4848.7,-7656.9,-6.1842
4848.2,-7665.4,-6.2002
4847.6,-7673.8,-6.2163
4847,-7682.3,-6.2323
4846.4,-7690.8,-6.2483
4845.7,-7699.2,-6.2644
4845,-7707.7,-6.2805
4844.3,-7716.1,-6.2966
4843.6,-7724.5,-6.3127
4842.9,-7732.9,-6.3288
4842.1,-7741.4,-6.3449
4841.3,-7749.8,-6.361
4840.5,-7758.1,-6.3772
4839.6,-7766.5,-6.3933
4838.8,-7774.9,-6.4095
4837.9,-7783.3,-6.4257
4837,-7791.6,-6.4419
4836,-7800,-6.4581
4835.1,-7808.3,-6.4743
4834.1,-7816.6,-6.4906
4833.1,-7825,-6.5068
4832,-7833.3,-6.5231
4831,-7841.6,-6.5393
4829.9,-7849.9,-6.5556
4828.8,-7858.2,-6.5719
4827.7,-7866.4,-6.5882
4826.6,-7874.7,-6.6045
4825.4,-7883,-6.6208
4824.2,-7891.2,-6.6372
4823,-7899.5,-6.6535
4821.7,-7907.7,-6.6698
4820.5,-7915.9,-6.6862
4819.2,-7924.1,-6.7026
4817.9,-7932.4,-6.719
4816.6,-7940.6,-6.7354
4815.2,-7948.7,-6.7518
4813.8,-7956.9,-6.7682
4812.4,-7965.1,-6.7846
4811,-7973.3,-6.801
4809.6,-7981.4,-6.8175
4808.1,-7989.6,-6.8339
4806.6,-7997.7,-6.8504
4805.1,-8005.9,-6.8668
4803.6,-8014,-6.8833
4802,-8022.1,-6.8998
4800.4,-8030.2,-6.9163
4798.8,-8038.3,-6.9327
4797.2,-8046.4,-6.9492
4795.6,-8054.5,-6.9657
4793.9,-8062.6,-6.9823
4792.2,-8070.6,-6.9988
4790.5,-8078.7,-7.0153
4788.7,-8086.7,-7.0319
4787,-8094.8,-7.0485
4785.2,-8102.8,-7.065
4783.4,-8110.8,-7.0816
4781.6,-8118.9,-7.0983
4779.7,-8126.9,-7.1149
4777.8,-8134.9,-7.1315
4775.9,-8142.9,-7.1482
4774,-8150.9,-7.1648
4772.1,-8158.8,-7.1815
4770.1,-8166.8,-7.1981
4768.1,-8174.8,-7.2148
4766.1,-8182.7,-7.2315
4764.1,-8190.7,-7.2482
4762.1,-8198.6,-7.2649
4760,-8206.5,-7.2817
4757.9,-8214.4,-7.2984
4755.8,-8222.4,-7.3151
4753.6,-8230.3,-7.3319
4751.5,-8238.2,-7.3486
4749.3,-8246,-7.3654
4747.1,-8253.9,-7.3822
4744.8,-8261.8,-7.399
4742.6,-8269.7,-7.4158
4740.3,-8277.5,-7.4326
4738,-8285.4,-7.4495
4735.7,-8293.2,-7.4663
4733.4,-8301,-7.4832
4731,-8308.9,-7.5
4728.6,-8316.7,-7.5169
4726.2,-8324.5,-7.5337
4723.8,-8332.3,-7.5506
4721.4,-8340.1,-7.5675
4718.9,-8347.9,-7.5844
4716.4,-8355.6,-7.6013
4713.9,-8363.4,-7.6182
4711.4,-8371.2,-7.6351
4708.8,-8378.9,-7.652
4706.2,-8386.7,-7.669
4703.6,-8394.4,-7.6859
4701,-8402.1,-7.7029
4698.4,-8409.8,-7.7199
4695.7,-8417.6,-7.7368
4693,-8425.3,-7.7538
4690.3,-8433,-7.7708
4687.6,-8440.7,-7.7878
4684.8,-8448.3,-7.8048
4682.1,-8456,-7.8218
4679.3,-8463.7,-7.8389
4676.5,-8471.3,-7.8559
4673.6,-8479,-7.8729
4670.8,-8486.6,-7.89
4667.9,-8494.3,-7.9071
4665,-8501.9,-7.9241
4662.1,-8509.5,-7.9412
4659.1,-8517.1,-7.9583
4656.2,-8524.7,-7.9754
4653.2,-8532.3,-7.9925
4650.2,-8539.9,-8.0097
4647.2,-8547.5,-8.0268
4644.1,-8555,-8.0439
4641,-8562.6,-8.061
4638,-8570.2,-8.0782
4634.8,-8577.7,-8.0953
4631.7,-8585.2,-8.1125
4628.6,-8592.8,-8.1296
4625.4,-8600.3,-8.1468
4622.2,-8607.8,-8.164
4619,-8615.3,-8.1812
4615.8,-8622.8,-8.1984
4612.5,-8630.3,-8.2156
4609.2,-8637.8,-8.2328
4605.9,-8645.3,-8.25
4602.6,-8652.8,-8.2673
4599.3,-8660.2,-8.2845
4595.9,-8667.7,-8.3017
4592.5,-8675.1,-8.319
4589.1,-8682.6,-8.3362
4585.7,-8690,-8.3535
4582.3,-8697.4,-8.3708
4578.8,-8704.8,-8.388
4575.3,-8712.2,-8.4053
4571.8,-8719.6,-8.4226
4568.3,-8727,-8.4399
4564.7,-8734.4,-8.4572
4561.2,-8741.8,-8.4745
4557.6,-8749.2,-8.4918
4554,-8756.5,-8.5091
4550.3,-8763.9,-8.5265
4546.7,-8771.2,-8.5438
4543,-8778.6,-8.5612
4539.3,-8785.9,-8.5786
4535.6,-8793.2,-8.5959
4531.9,-8800.5,-8.6133
4528.2,-8807.8,-8.6307
4524.4,-8815.1,-8.6481
4520.6,-8822.4,-8.6654
4516.8,-8829.7,-8.6828
4513,-8837,-8.7002
4509.1,-8844.3,-8.7176
4505.2,-8851.5,-8.735
4501.3,-8858.8,-8.7524
4497.4,-8866,-8.7698
4493.5,-8873.3,-8.7872
4489.6,-8880.5,-8.8046
4485.6,-8887.7,-8.8221
4481.6,-8894.9,-8.8395
4477.6,-8902.2,-8.857
4473.6,-8909.4,-8.8745
4469.5,-8916.5,-8.8919
4465.4,-8923.7,-8.9094
4461.3,-8930.9,-8.9269
4457.2,-8938.1,-8.9444
4453.1,-8945.2,-8.9618
4449,-8952.4,-8.9793
4444.8,-8959.5,-8.9968
4440.6,-8966.7,-9.0143
4436.4,-8973.8,-9.0318
4432.2,-8980.9,-9.0492
4427.9,-8988.1,-9.0667
4423.7,-8995.2,-9.0842
4419.4,-9002.3,-9.1018
4415.1,-9009.4,-9.1193
4410.7,-9016.4,-9.1368
4406.4,-9023.5,-9.1543
4402,-9030.6,-9.1719
4397.6,-9037.7,-9.1894
4393.2,-9044.7,-9.207
4388.8,-9051.8,-9.2246
4384.4,-9058.8,-9.2421
4379.9,-9065.8,-9.2597
4375.4,-9072.9,-9.2772
4370.9,-9079.9,-9.2948
4366.4,-9086.9,-9.3124
4361.9,-9093.9,-9.3299
4357.3,-9100.9,-9.3475
4352.8,-9107.9,-9.3651
4348.2,-9114.8,-9.3826
4343.5,-9121.8,-9.4002
4338.9,-9128.8,-9.4178
4334.3,-9135.7,-9.4354
4329.6,-9142.7,-9.453
4324.9,-9149.6,-9.4706
4320.2,-9156.6,-9.4883
4315.5,-9163.5,-9.5059
4310.7,-9170.4,-9.5235
4305.9,-9177.3,-9.5411
4301.2,-9184.2,-9.5588
4296.4,-9191.1,-9.5764
4291.5,-9198,-9.594
4286.7,-9204.9,-9.6117
