t,a,v,e,n
38.401,3956.1,175.59,3.7458,9552.2
38.451,3950.9,175.68,3.7624,9559.3
38.501,3945.7,175.76,3.7791,9566.3
38.551,3940.5,175.85,3.7958,9573.4
38.601,3935.3,175.93,3.8126,9580.5
38.651,3930,176.02,3.8294,9587.5
38.701,3924.7,176.1,3.8463,9594.6
38.751,3919.4,176.19,3.8632,9601.6
38.801,3914.1,176.28,3.8802,9608.7
38.851,3908.8,176.37,3.8972,9615.7
38.901,3903.5,176.45,3.9143,9622.7
38.951,3898.1,176.54,3.9314,9629.7
39.001,3892.7,176.63,3.9485,9636.7
39.051,3887.3,176.72,3.9657,9643.7
39.101,3881.9,176.81,3.9829,9650.7
39.151,3876.5,176.9,4.0001,9657.7
39.201,3871,176.99,4.0174,9664.6
39.251,3865.6,177.08,4.0348,9671.6
39.301,3860.1,177.17,4.0521,9678.5
39.351,3854.6,177.27,4.0695,9685.5
39.401,3849,177.36,4.0869,9692.4
39.451,3843.5,177.45,4.1044,9699.4
39.501,3838,177.54,4.1219,9706.3
39.551,3832.4,177.64,4.1395,9713.2
39.601,3826.8,177.73,4.1571,9720.1
39.651,3821.2,177.82,4.1747,9727
39.701,3815.6,177.92,4.1924,9733.9
39.751,3809.9,178.01,4.2102,9740.8
39.801,3804.3,178.11,4.228,9747.6
39.851,3798.6,178.2,4.2458,9754.5
39.901,3792.9,178.3,4.2637,9761.4
39.951,3787.2,178.39,4.2816,9768.2
40.001,3781.4,178.49,4.2996,9775.1
40.051,3775.7,178.59,4.3175,9781.9
40.101,3769.9,178.68,4.3356,9788.7
40.151,3764.2,178.78,4.3536,9795.5
40.201,3758.4,178.88,4.3717,9802.3
40.251,3752.6,178.98,4.3898,9809.1
40.301,3746.7,179.07,4.408,9815.9
40.351,3740.9,179.17,4.4262,9822.7
40.401,3735,179.27,4.4445,9829.5
40.451,3729.1,179.37,4.4627,9836.3
40.501,3723.2,179.47,4.4811,9843
40.551,3717.3,179.57,4.4995,9849.8
40.601,3711.4,179.67,4.5179,9856.5
40.651,3705.5,179.77,4.5364,9863.3
40.701,3699.5,179.87,4.5549,9870
40.751,3693.5,179.97,4.5735,9876.7
40.801,3687.5,180.07,4.5921,9883.4
40.851,3681.5,180.17,4.6107,9890.1
40.901,3675.5,180.27,4.6294,9896.8
40.951,3669.4,180.37,4.6481,9903.5
41.001,3663.4,180.47,4.6668,9910.2
41.051,3657.3,180.58,4.6856,9916.9
41.101,3651.2,180.68,4.7044,9923.5
41.151,3645.1,180.78,4.7233,9930.2
41.201,3638.9,180.88,4.7422,9936.8
41.251,3632.8,180.99,4.7611,9943.5
41.301,3626.6,181.09,4.7801,9950.1
41.351,3620.5,181.19,4.7991,9956.7
41.401,3614.3,181.29,4.8181,9963.3
41.451,3608.1,181.4,4.8372,9970
41.501,3601.8,181.5,4.8564,9976.6
41.551,3595.6,181.61,4.8756,9983.1
41.601,3589.3,181.71,4.8948,9989.7
41.651,3583.1,181.81,4.9141,9996.3
41.701,3576.8,181.92,4.9334,10003
41.751,3570.5,182.02,4.9528,10009
41.801,3564.2,182.13,4.9722,10016
41.851,3557.8,182.23,4.9916,10023
41.901,3551.5,182.34,5.011,10029
41.951,3545.1,182.44,5.0305,10036
42.001,3538.7,182.55,5.0501,10042
42.051,3532.3,182.65,5.0696,10049
42.101,3525.9,182.76,5.0892,10055
42.151,3519.5,182.86,5.1089,10062
42.201,3513,182.97,5.1285,10068
42.251,3506.6,183.07,5.1483,10075
42.301,3500.1,183.18,5.168,10081
42.351,3493.6,183.28,5.1878,10088
42.401,3487.1,183.39,5.2077,10094
42.451,3480.6,183.5,5.2276,10100
42.501,3474,183.6,5.2476,10107
42.551,3467.5,183.71,5.2676,10113
42.601,3460.9,183.81,5.2876,10120
42.651,3454.3,183.92,5.3076,10126
42.701,3447.7,184.03,5.3277,10133
42.751,3441.1,184.13,5.3479,10139
42.801,3434.5,184.24,5.368,10145
42.851,3427.8,184.35,5.3882,10152
42.901,3421.1,184.45,5.4085,10158
42.951,3414.5,184.56,5.4287,10164
43.001,3407.8,184.67,5.449,10171
43.051,3401.1,184.77,5.4694,10177
43.101,3394.4,184.88,5.4897,10183
43.151,3387.6,184.99,5.5102,10190
43.201,3380.9,185.09,5.5306,10196
43.251,3374.1,185.2,5.5511,10202
43.301,3367.3,185.31,5.5717,10209
43.351,3360.5,185.41,5.5923,10215
43.401,3353.7,185.52,5.6129,10221
43.451,3346.9,185.63,5.6336,10228
43.501,3340,185.74,5.6543,10234
43.551,3333.2,185.84,5.6751,10240
43.601,3326.3,185.95,5.6958,10246
43.651,3319.4,186.06,5.7166,10253
43.701,3312.5,186.16,5.7375,10259
43.751,3305.6,186.27,5.7584,10265
43.801,3298.7,186.38,5.7793,10271
43.851,3291.7,186.48,5.8002,10278
43.901,3284.8,186.59,5.8212,10284
43.951,3277.8,186.7,5.8422,10290
44.001,3270.8,186.8,5.8633,10296
44.051,3263.8,186.91,5.8844,10302
44.101,3256.8,187.02,5.9056,10309
44.151,3249.8,187.12,5.9267,10315
44.201,3242.7,187.23,5.948,10321
44.251,3235.7,187.34,5.9693,10327
44.301,3228.6,187.44,5.9906,10333
44.351,3221.5,187.55,6.0119,10339
44.401,3214.4,187.66,6.0333,10346
44.451,3207.3,187.76,6.0547,10352
44.501,3200.2,187.87,6.0761,10358
44.551,3193.1,187.97,6.0976,10364
44.601,3185.9,188.08,6.1191,10370
44.651,3178.7,188.19,6.1407,10376
44.701,3171.6,188.29,6.1623,10382
44.751,3164.4,188.4,6.1839,10388
44.801,3157.1,188.5,6.2055,10394
44.851,3149.9,188.61,6.2272,10400
44.901,3142.7,188.71,6.249,10406
44.951,3135.4,188.82,6.2707,10412
45.001,3128.2,188.92,6.2926,10418
45.051,3120.9,189.03,6.3144,10425
45.101,3113.6,189.14,6.3363,10431
45.151,3106.3,189.24,6.3582,10437
45.201,3099,189.34,6.3802,10443
45.251,3091.6,189.45,6.4022,10449
45.301,3084.3,189.55,6.4242,10455
45.351,3076.9,189.66,6.4463,10460
45.401,3069.6,189.76,6.4684,10466
45.451,3062.2,189.87,6.4905,10472
45.501,3054.8,189.97,6.5127,10478
45.551,3047.4,190.08,6.5349,10484
45.601,3039.9,190.18,6.5571,10490
45.651,3032.5,190.28,6.5794,10496
45.701,3025,190.39,6.6017,10502
45.751,3017.6,190.49,6.624,10508
45.801,3010.1,190.59,6.6464,10514
45.851,3002.6,190.7,6.6688,10520
45.901,2995.1,190.8,6.6913,10526
45.951,2987.6,190.9,6.7138,10532
46.001,2980.1,191,6.7363,10537
46.051,2972.5,191.11,6.7589,10543
46.101,2965,191.21,6.7814,10549
46.151,2957.4,191.31,6.8041,10555
46.201,2949.8,191.41,6.8267,10561
46.251,2942.2,191.52,6.8494,10567
46.301,2934.6,191.62,6.8721,10572
46.351,2927,191.72,6.8948,10578
46.401,2919.4,191.82,6.9176,10584
46.451,2911.7,191.92,6.9405,10590
46.501,2904.1,192.02,6.9633,10596
46.551,2896.4,192.12,6.9862,10601
46.601,2888.7,192.22,7.0092,10607
46.651,2881,192.32,7.0321,10613
46.701,2873.3,192.42,7.0551,10619
46.751,2865.6,192.52,7.0782,10625
46.801,2857.9,192.62,7.1013,10630
46.851,2850.1,192.72,7.1244,10636
46.901,2842.4,192.82,7.1475,10642
46.951,2834.6,192.92,7.1707,10647
47.001,2826.8,193.02,7.1939,10653
47.051,2819,193.12,7.2171,10659
47.101,2811.2,193.21,7.2404,10665
47.151,2803.4,193.31,7.2636,10670
47.201,2795.6,193.41,7.287,10676
47.251,2787.8,193.51,7.3103,10682
47.301,2779.9,193.61,7.3337,10687
47.351,2772,193.7,7.3571,10693
47.401,2764.2,193.8,7.3806,10699
47.451,2756.3,193.9,7.4041,10704
47.501,2748.4,193.99,7.4276,10710
47.551,2740.5,194.09,7.4512,10715
47.601,2732.6,194.18,7.4748,10721
47.651,2724.6,194.28,7.4984,10727
47.701,2716.7,194.37,7.5221,10732
47.751,2708.7,194.47,7.5458,10738
47.801,2700.8,194.56,7.5695,10743
47.851,2692.8,194.66,7.5933,10749
47.901,2684.8,194.75,7.617,10754
47.951,2676.8,194.84,7.6409,10760
48.001,2668.8,194.94,7.6647,10766
48.051,2660.7,195.03,7.6886,10771
48.101,2652.7,195.12,7.7125,10777
48.151,2644.7,195.22,7.7364,10782
48.201,2636.6,195.31,7.7604,10788
48.251,2628.5,195.4,7.7844,10793
48.301,2620.5,195.49,7.8084,10799
48.351,2612.4,195.58,7.8325,10804
48.401,2604.3,195.68,7.8566,10810
48.451,2596.1,195.77,7.8807,10815
48.501,2588,195.86,7.9049,10821
48.551,2579.9,195.95,7.9291,10826
48.601,2571.7,196.04,7.9533,10831
48.651,2563.6,196.13,7.9775,10837
48.701,2555.4,196.22,8.0018,10842
48.751,2547.2,196.31,8.0261,10848
48.801,2539,196.39,8.0505,10853
48.851,2530.8,196.48,8.0748,10859
48.901,2522.6,196.57,8.0992,10864
48.951,2514.4,196.66,8.1237,10869
49.001,2506.2,196.75,8.1481,10875
49.051,2497.9,196.83,8.1726,10880
49.101,2489.7,196.92,8.1971,10886
49.151,2481.4,197.01,8.2217,10891
49.201,2473.1,197.09,8.2463,10896
49.251,2464.9,197.18,8.2709,10902
49.301,2456.6,197.27,8.2955,10907
49.351,2448.3,197.35,8.3202,10912
49.401,2439.9,197.44,8.3449,10918
49.451,2431.6,197.52,8.3696,10923
49.501,2423.3,197.61,8.3944,10928
49.551,2414.9,197.69,8.4192,10933
49.601,2406.6,197.77,8.444,10939
49.651,2398.2,197.86,8.4688,10944
49.701,2389.8,197.94,8.4937,10949
49.751,2381.5,198.02,8.5186,10955
49.801,2373.1,198.11,8.5435,10960
49.851,2364.7,198.19,8.5685,10965
49.901,2356.2,198.27,8.5934,10970
49.951,2347.8,198.35,8.6184,10975
50.001,2339.4,198.43,8.6435,10981
50.051,2330.9,198.51,8.6686,10986
50.101,2322.5,198.59,8.6937,10991
50.151,2314,198.67,8.7188,10996
50.201,2305.5,198.75,8.7439,11001
50.251,2297,198.83,8.7691,11007
50.301,2288.6,198.91,8.7943,11012
50.351,2280.1,198.99,8.8196,11017
50.401,2271.5,199.07,8.8448,11022
50.451,2263,199.14,8.8701,11027
50.501,2254.5,199.22,8.8954,11032
50.551,2245.9,199.3,8.9208,11038
50.601,2237.4,199.38,8.9462,11043
50.651,2228.8,199.45,8.9716,11048
50.701,2220.3,199.53,8.997,11053
50.751,2211.7,199.6,9.0224,11058
50.801,2203.1,199.68,9.0479,11063
50.851,2194.5,199.75,9.0734,11068
50.901,2185.9,199.83,9.099,11073
50.951,2177.3,199.9,9.1245,11078
51.001,2168.7,199.98,9.1501,11083
51.051,2160,200.05,9.1757,11088
51.101,2151.4,200.12,9.2014,11093
51.151,2142.7,200.2,9.227,11098
51.201,2134.1,200.27,9.2527,11103
51.251,2125.4,200.34,9.2784,11109
51.301,2116.7,200.41,9.3042,11114
51.351,2108,200.48,9.3299,11119
51.401,2099.3,200.55,9.3557,11124
51.451,2090.6,200.62,9.3816,11128
51.501,2081.9,200.69,9.4074,11133
51.551,2073.2,200.76,9.4333,11138
51.601,2064.5,200.83,9.4592,11143
51.651,2055.7,200.9,9.4851,11148
51.701,2047,200.97,9.511,11153
51.751,2038.2,201.04,9.537,11158
51.801,2029.5,201.11,9.563,11163
51.851,2020.7,201.17,9.589,11168
51.901,2011.9,201.24,9.6151,11173
51.951,2003.1,201.31,9.6411,11178
52.001,1994.3,201.37,9.6672,11183
52.051,1985.5,201.44,9.6933,11188
52.101,1976.7,201.51,9.7195,11193
52.151,1967.9,201.57,9.7456,11197
52.201,1959.1,201.64,9.7718,11202
52.251,1950.2,201.7,9.798,11207
52.301,1941.4,201.76,9.8243,11212
52.351,1932.5,201.83,9.8506,11217
52.401,1923.7,201.89,9.8768,11222
52.451,1914.8,201.95,9.9032,11226
52.501,1905.9,202.02,9.9295,11231
52.551,1897,202.08,9.9558,11236
52.601,1888.1,202.14,9.9822,11241
52.651,1879.2,202.2,10.009,11246
52.701,1870.3,202.26,10.035,11250
52.751,1861.4,202.32,10.061,11255
52.801,1852.5,202.38,10.088,11260
52.851,1843.5,202.44,10.114,11265
52.901,1834.6,202.5,10.141,11269
52.951,1825.6,202.56,10.167,11274
53.001,1816.7,202.62,10.194,11279
53.051,1807.7,202.68,10.221,11284
53.101,1798.8,202.73,10.247,11288
53.151,1789.8,202.79,10.274,11293
53.201,1780.8,202.85,10.3,11298
53.251,1771.8,202.9,10.327,11303
53.301,1762.8,202.96,10.354,11307
53.351,1753.8,203.02,10.381,11312
53.401,1744.8,203.07,10.407,11317
53.451,1735.8,203.13,10.434,11321
53.501,1726.7,203.18,10.461,11326
53.551,1717.7,203.24,10.488,11330
53.601,1708.6,203.29,10.514,11335
53.651,1699.6,203.34,10.541,11340
53.701,1690.5,203.39,10.568,11344
53.751,1681.5,203.45,10.595,11349
53.801,1672.4,203.5,10.622,11354
53.851,1663.3,203.55,10.649,11358
53.901,1654.2,203.6,10.676,11363
53.951,1645.1,203.65,10.703,11367
54.001,1636,203.7,10.73,11372
54.051,1626.9,203.75,10.757,11377
54.101,1617.8,203.8,10.784,11381
54.151,1608.7,203.85,10.811,11386
54.201,1599.6,203.9,10.838,11390
54.251,1590.4,203.95,10.865,11395
54.301,1581.3,204,10.892,11399
54.351,1572.2,204.04,10.919,11404
54.401,1563,204.09,10.946,11408
54.451,1553.9,204.14,10.973,11413
54.501,1544.7,204.18,11.001,11417
54.551,1535.5,204.23,11.028,11422
54.601,1526.3,204.28,11.055,11426
54.651,1517.1,204.32,11.082,11431
54.701,1508,204.37,11.109,11435
54.751,1498.8,204.41,11.137,11440
54.801,1489.6,204.45,11.164,11444
54.851,1480.3,204.5,11.191,11448
54.901,1471.1,204.54,11.219,11453
54.951,1461.9,204.58,11.246,11457
55.001,1452.7,204.63,11.273,11462
55.051,1443.4,204.67,11.301,11466
55.101,1434.2,204.71,11.328,11471
55.151,1425,204.75,11.356,11475
55.201,1415.7,204.79,11.383,11479
55.251,1406.4,204.83,11.41,11484
55.301,1397.2,204.87,11.438,11488
55.351,1387.9,204.91,11.465,11492
55.401,1378.6,204.95,11.493,11497
55.451,1369.3,204.99,11.52,11501
55.501,1360.1,205.03,11.548,11505
55.551,1350.8,205.07,11.575,11510
55.601,1341.5,205.1,11.603,11514
55.651,1332.2,205.14,11.631,11518
55.701,1322.8,205.18,11.658,11523
55.751,1313.5,205.21,11.686,11527
55.801,1304.2,205.25,11.713,11531
55.851,1294.9,205.29,11.741,11536
55.901,1285.5,205.32,11.769,11540
55.951,1276.2,205.35,11.796,11544
56.001,1266.9,205.39,11.824,11548
56.051,1257.5,205.42,11.852,11553
56.101,1248.2,205.46,11.88,11557
56.151,1238.8,205.49,11.907,11561
56.201,1229.4,205.52,11.935,11565
56.251,1220.1,205.55,11.963,11570
56.301,1210.7,205.59,11.991,11574
56.351,1201.3,205.62,12.018,11578
56.401,1191.9,205.65,12.046,11582
56.451,1182.5,205.68,12.074,11586
56.501,1173.1,205.71,12.102,11591
56.551,1163.7,205.74,12.13,11595
56.601,1154.3,205.77,12.158,11599
56.651,1144.9,205.8,12.186,11603
56.701,1135.5,205.83,12.214,11607
56.751,1126.1,205.85,12.241,11611
56.801,1116.6,205.88,12.269,11615
56.851,1107.2,205.91,12.297,11620
56.901,1097.8,205.94,12.325,11624
56.951,1088.3,205.96,12.353,11628
57.001,1078.9,205.99,12.381,11632
57.051,1069.4,206.01,12.409,11636
57.101,1060,206.04,12.437,11640
57.151,1050.5,206.07,12.465,11644
57.201,1041.1,206.09,12.493,11648
57.251,1031.6,206.11,12.521,11652
57.301,1022.1,206.14,12.55,11656
57.351,1012.6,206.16,12.578,11660
57.401,1003.1,206.18,12.606,11664
57.451,993.66,206.21,12.634,11668
57.501,984.17,206.23,12.662,11672
57.551,974.67,206.25,12.69,11677
57.601,965.17,206.27,12.718,11681
57.651,955.66,206.29,12.746,11685
57.701,946.15,206.32,12.775,11689
57.751,936.64,206.34,12.803,11693
57.801,927.12,206.36,12.831,11696
57.851,917.6,206.38,12.859,11700
57.901,908.07,206.39,12.887,11704
57.951,898.54,206.41,12.916,11708
58.001,889,206.43,12.944,11712
58.051,879.46,206.45,12.972,11716
58.101,869.92,206.47,13.001,11720
58.151,860.37,206.48,13.029,11724
58.201,850.82,206.5,13.057,11728
58.251,841.26,206.52,13.085,11732
58.301,831.71,206.53,13.114,11736
58.351,822.14,206.55,13.142,11740
58.401,812.57,206.56,13.17,11744
58.451,803,206.58,13.199,11748
58.501,793.43,206.59,13.227,11751
58.551,783.85,206.6,13.256,11755
58.601,774.27,206.61,13.284,11759
58.651,764.68,206.63,13.312,11763
58.701,755.09,206.64,13.341,11767
58.751,745.49,206.65,13.369,11771
58.801,735.9,206.66,13.398,11774
58.851,726.3,206.67,13.426,11778
58.901,716.69,206.68,13.454,11782
58.951,707.08,206.69,13.483,11786
59.001,697.47,206.7,13.511,11790
59.051,687.86,206.71,13.54,11794
59.101,678.24,206.71,13.568,11797
59.151,668.62,206.72,13.597,11801
59.201,658.99,206.73,13.625,11805
59.251,649.36,206.74,13.654,11809
59.301,639.73,206.74,13.682,11812
59.351,630.09,206.75,13.711,11816
59.401,620.46,206.75,13.739,11820
59.451,610.81,206.76,13.768,11824
59.501,601.17,206.76,13.797,11827
59.551,591.52,206.76,13.825,11831
59.601,581.87,206.77,13.854,11835
59.651,572.22,206.77,13.882,11838
59.701,562.56,206.77,13.911,11842
59.751,552.9,206.78,13.939,11846
59.801,543.23,206.78,13.968,11849
59.851,533.57,206.78,13.997,11853
59.901,523.9,206.78,14.025,11857
59.951,514.23,206.78,14.054,11860
60.001,504.55,206.78,14.083,11864
60.051,494.87,206.78,14.111,11868
60.101,485.19,206.78,14.14,11871
60.151,475.51,206.78,14.168,11875
60.201,465.82,206.78,14.197,11879
60.251,456.13,206.77,14.226,11882
60.301,446.44,206.77,14.255,11886
60.351,436.75,206.77,14.283,11889
60.401,427.05,206.77,14.312,11893
60.451,417.35,206.76,14.341,11897
60.501,407.65,206.76,14.369,11900
60.551,397.94,206.75,14.398,11904
60.601,388.24,206.75,14.427,11907
60.651,378.53,206.74,14.455,11911
60.701,368.81,206.74,14.484,11914
60.751,359.1,206.73,14.513,11918
60.801,349.38,206.72,14.542,11921
60.851,339.66,206.72,14.57,11925
60.901,329.94,206.71,14.599,11928
60.951,320.22,206.7,14.628,11932
61.001,310.49,206.69,14.657,11935
61.051,300.76,206.68,14.686,11939
61.101,291.03,206.67,14.714,11942
61.151,281.3,206.67,14.743,11946
61.201,271.56,206.66,14.772,11949
61.251,261.82,206.65,14.801,11953
61.301,252.08,206.63,14.829,11956
61.351,242.34,206.62,14.858,11960
61.401,232.6,206.61,14.887,11963
61.451,222.85,206.6,14.916,11966
61.501,213.1,206.59,14.945,11970
61.551,203.35,206.57,14.974,11973
61.601,193.6,206.56,15.002,11977
61.651,183.85,206.55,15.031,11980
61.701,174.09,206.53,15.06,11983
61.751,164.33,206.52,15.089,11987
61.801,154.57,206.51,15.118,11990
61.851,144.81,206.49,15.146,11994
61.901,135.05,206.47,15.175,11997
61.951,125.28,206.46,15.204,12000
62.001,115.52,206.44,15.233,12004
62.051,105.75,206.43,15.262,12007
62.101,95.977,206.41,15.291,12010
62.151,86.205,206.39,15.32,12014
62.201,76.431,206.37,15.348,12017
62.251,66.656,206.36,15.377,12020
62.301,56.879,206.34,15.406,12024
62.351,47.1,206.32,15.435,12027
62.401,37.32,206.3,15.464,12030
62.451,27.539,206.28,15.493,12033
62.501,17.756,206.26,15.522,12037
62.551,7.9712,206.24,15.551,12040
