t,a,v,e,n
81.03,267.5,5.9968,3.0968,5575.4
81.53,264.5,5.9959,3.0971,5576.8
82.03,261.51,5.995,3.0974,5578.2
82.53,258.51,5.9941,3.0977,5579.6
83.03,255.51,5.9933,3.098,5581
83.53,252.52,5.9924,3.0982,5582.4
84.03,249.52,5.9915,3.0985,5583.8
84.53,246.53,5.9906,3.0988,5585.2
85.03,243.53,5.9898,3.0991,5586.5
85.53,240.54,5.9889,3.0994,5587.9
86.03,237.54,5.988,3.0997,5589.2
86.53,234.55,5.9871,3.0999,5590.5
87.03,231.56,5.9863,3.1002,5591.8
87.53,228.57,5.9854,3.1005,5593.1
88.03,225.57,5.9845,3.1008,5594.4
88.53,222.58,5.9837,3.1011,5595.7
89.03,219.59,5.9828,3.1013,5596.9
89.53,216.6,5.9819,3.1016,5598.2
90.03,213.61,5.981,3.1019,5599.4
90.53,210.62,5.9802,3.1022,5600.6
91.03,207.63,5.9793,3.1024,5601.9
91.53,204.64,5.9784,3.1027,5603.1
92.03,201.65,5.9776,3.103,5604.2
92.53,198.67,5.9767,3.1033,5605.4
93.03,195.68,5.9759,3.1035,5606.6
93.53,192.69,5.975,3.1038,5607.7
94.03,189.7,5.9741,3.1041,5608.9
94.53,186.72,5.9733,3.1044,5610
95.03,183.73,5.9724,3.1046,5611.1
95.53,180.75,5.9715,3.1049,5612.2
96.03,177.76,5.9707,3.1052,5613.3
96.53,174.78,5.9698,3.1054,5614.4
97.03,171.79,5.969,3.1057,5615.5
97.53,168.81,5.9681,3.106,5616.5
98.03,165.82,5.9672,3.1062,5617.6
98.53,162.84,5.9664,3.1065,5618.6
99.03,159.86,5.9655,3.1067,5619.6
99.53,156.88,5.9647,3.107,5620.6
100.03,153.9,5.9638,3.1073,5621.6
100.53,150.91,5.963,3.1075,5622.6
101.03,147.93,5.9621,3.1078,5623.6
101.53,144.95,5.9613,3.1081,5624.5
102.03,141.97,5.9604,3.1083,5625.5
102.53,138.99,5.9595,3.1086,5626.4
103.03,136.01,5.9587,3.1088,5627.3
103.53,133.04,5.9578,3.1091,5628.2
104.03,130.06,5.957,3.1093,5629.1
104.53,127.08,5.9561,3.1096,5630
105.03,124.1,5.9553,3.1099,5630.9
105.53,121.13,5.9544,3.1101,5631.8
106.03,118.15,5.9536,3.1104,5632.6
106.53,115.17,5.9528,3.1106,5633.5
107.03,112.2,5.9519,3.1109,5634.3
107.53,109.22,5.9511,3.1111,5635.1
108.03,106.25,5.9502,3.1114,5635.9
108.53,103.27,5.9494,3.1116,5636.7
109.03,100.3,5.9485,3.1119,5637.5
109.53,97.325,5.9477,3.1121,5638.3
110.03,94.352,5.9468,3.1124,5639
110.53,91.379,5.946,3.1126,5639.8
111.03,88.406,5.9451,3.1128,5640.5
111.53,85.435,5.9443,3.1131,5641.2
112.03,82.463,5.9435,3.1133,5641.9
112.53,79.492,5.9426,3.1136,5642.6
113.03,76.521,5.9418,3.1138,5643.3
113.53,73.551,5.9409,3.1141,5644
114.03,70.581,5.9401,3.1143,5644.7
114.53,67.612,5.9393,3.1145,5645.3
115.03,64.643,5.9384,3.1148,5646
115.53,61.674,5.9376,3.115,5646.6
116.03,58.706,5.9368,3.1153,5647.2
116.53,55.739,5.9359,3.1155,5647.8
117.03,52.771,5.9351,3.1157,5648.4
117.53,49.804,5.9342,3.116,5649
118.03,46.838,5.9334,3.1162,5649.5
118.53,43.872,5.9326,3.1164,5650.1
119.03,40.906,5.9317,3.1167,5650.6
119.53,37.941,5.9309,3.1169,5651.2
120.03,34.976,5.9301,3.1171,5651.7
120.53,32.012,5.9293,3.1174,5652.2
121.03,29.048,5.9284,3.1176,5652.7
121.53,26.084,5.9276,3.1178,5653.2
122.03,23.121,5.9268,3.1181,5653.6
122.53,20.158,5.9259,3.1183,5654.1
123.03,17.196,5.9251,3.1185,5654.6
123.53,14.234,5.9243,3.1188,5655
124.03,11.273,5.9234,3.119,5655.4
124.53,8.3117,5.9226,3.1192,5655.8
125.03,5.351,5.9218,3.1194,5656.2
125.53,2.3908,5.921,3.1197,5656.6
126.03,-0.56903,5.9201,3.1199,5657
