t,a,v,e,n
88.217,381.05,64.976,6.6869,9601.4
88.218,381.02,64.476,6.6869,9601.4
88.218,380.99,63.976,6.687,9601.4
88.218,380.96,63.476,6.687,9601.4
88.219,380.93,62.976,6.687,9601.4
88.219,380.9,62.476,6.687,9601.4
88.22,380.87,61.976,6.6871,9601.4
88.22,380.84,61.476,6.6871,9601.4
88.221,380.81,60.976,6.6871,9601.4
88.221,380.78,60.476,6.6871,9601.4
88.222,380.75,59.976,6.6872,9601.4
88.222,380.72,59.476,6.6872,9601.4
88.223,380.68,58.976,6.6872,9601.4
88.224,380.65,58.476,6.6873,9601.4
88.224,380.62,57.976,6.6873,9601.4
88.225,380.59,57.476,6.6873,9601.5
88.225,380.56,56.976,6.6874,9601.5
88.226,380.52,56.476,6.6874,9601.5
88.226,380.49,55.976,6.6874,9601.5
88.227,380.46,55.476,6.6874,9601.5
88.228,380.42,54.976,6.6875,9601.5
88.228,380.39,54.476,6.6875,9601.5
88.229,380.35,53.976,6.6875,9601.5
88.23,380.32,53.476,6.6876,9601.5
88.23,380.28,52.976,6.6876,9601.5
88.231,380.25,52.476,6.6876,9601.5
88.232,380.21,51.976,6.6877,9601.5
88.232,380.17,51.476,6.6877,9601.5
88.233,380.14,50.976,6.6877,9601.5
88.234,380.1,50.476,6.6878,9601.5
88.235,380.06,49.976,6.6878,9601.5
88.235,380.03,49.476,6.6878,9601.5
88.236,379.99,48.976,6.6879,9601.5
88.237,379.95,48.476,6.6879,9601.5
88.238,379.91,47.976,6.6879,9601.5
88.239,379.87,47.476,6.688,9601.5
88.239,379.83,46.976,6.688,9601.5
88.24,379.79,46.476,6.6881,9601.5
88.241,379.75,45.976,6.6881,9601.5
88.242,379.71,45.476,6.6881,9601.6
88.243,379.67,44.976,6.6882,9601.6
88.244,379.62,44.476,6.6882,9601.6
88.245,379.58,43.976,6.6882,9601.6
88.246,379.54,43.476,6.6883,9601.6
88.247,379.49,42.976,6.6883,9601.6
88.248,379.45,42.476,6.6884,9601.6
88.249,379.41,41.976,6.6884,9601.6
88.25,379.36,41.476,6.6885,9601.6
88.251,379.31,40.976,6.6885,9601.6
88.252,379.27,40.476,6.6885,9601.6
88.254,379.22,39.976,6.6886,9601.6
88.255,379.17,39.476,6.6886,9601.6
88.256,379.12,38.976,6.6887,9601.6
88.257,379.08,38.476,6.6887,9601.6
88.259,379.03,37.976,6.6888,9601.6
88.26,378.98,37.476,6.6888,9601.7
88.262,378.92,36.976,6.6889,9601.7
88.263,378.87,36.476,6.6889,9601.7
88.264,378.82,35.976,6.6889,9601.7
88.266,378.77,35.476,6.689,9601.7
88.267,378.71,34.976,6.689,9601.7
88.269,378.66,34.476,6.6891,9601.7
88.271,378.6,33.976,6.6891,9601.7
88.272,378.54,33.476,6.6892,9601.7
88.274,378.49,32.976,6.6893,9601.7
88.276,378.43,32.477,6.6893,9601.7
88.278,378.37,31.977,6.6894,9601.7
88.28,378.31,31.477,6.6894,9601.8
88.282,378.25,30.977,6.6895,9601.8
88.284,378.18,30.477,6.6895,9601.8
88.286,378.12,29.977,6.6896,9601.8
88.288,378.05,29.477,6.6896,9601.8
88.291,377.99,28.977,6.6897,9601.8
88.293,377.92,28.477,6.6898,9601.8
88.296,377.85,27.977,6.6898,9601.8
88.298,377.78,27.477,6.6899,9601.8
88.301,377.71,26.977,6.69,9601.9
88.304,377.64,26.477,6.69,9601.9
88.306,377.56,25.977,6.6901,9601.9
88.31,377.49,25.477,6.6902,9601.9
88.313,377.41,24.977,6.6902,9601.9
88.316,377.33,24.477,6.6903,9601.9
88.319,377.25,23.977,6.6904,9602
88.323,377.16,23.477,6.6905,9602
88.327,377.08,22.977,6.6905,9602
88.331,376.99,22.477,6.6906,9602
88.335,376.9,21.977,6.6907,9602
88.339,376.81,21.477,6.6908,9602
88.344,376.71,20.977,6.6909,9602.1
88.349,376.61,20.477,6.691,9602.1
88.354,376.51,19.977,6.691,9602.1
88.359,376.41,19.477,6.6911,9602.1
88.365,376.3,18.977,6.6912,9602.2
88.371,376.19,18.477,6.6913,9602.2
88.377,376.08,17.977,6.6914,9602.2
88.384,375.96,17.477,6.6915,9602.2
88.392,375.84,16.977,6.6916,9602.3
88.4,375.71,16.478,6.6918,9602.3
88.408,375.58,15.978,6.6919,9602.4
88.417,375.44,15.478,6.692,9602.4
88.427,375.29,14.978,6.6921,9602.4
88.438,375.14,14.478,6.6923,9602.5
88.449,374.98,13.978,6.6924,9602.5
88.462,374.81,13.478,6.6925,9602.6
88.476,374.63,12.978,6.6927,9602.6
88.492,374.44,12.478,6.6928,9602.7
88.509,374.24,11.978,6.693,9602.8
88.528,374.02,11.478,6.6932,9602.9
88.55,373.79,10.978,6.6934,9603
88.576,373.53,10.479,6.6936,9603.1
88.605,373.24,9.9787,6.6938,9603.2
88.639,372.93,9.4789,6.6941,9603.3
88.681,372.56,8.9792,6.6943,9603.5
88.733,372.13,8.4795,6.6946,9603.7
88.801,371.61,7.98,6.695,9604
88.895,370.93,7.4806,6.6954,9604.3
89.043,369.93,6.9816,6.6959,9604.9
89.363,367.94,6.4834,6.6966,9606.1
89.863,364.93,5.9889,6.6972,9608
90.363,361.91,6.0475,6.6976,9609.8
90.863,358.9,6.0095,6.6979,9611.6
91.363,355.89,6.0319,6.6983,9613.4
91.863,352.88,6.0164,6.6986,9615.2
92.363,349.87,6.0247,6.6989,9617
92.863,346.86,6.018,6.6992,9618.8
93.363,343.85,6.0207,6.6995,9620.5
93.863,340.84,6.0176,6.6998,9622.3
94.363,337.83,6.0181,6.7001,9624
94.863,334.83,6.0163,6.7004,9625.7
95.363,331.82,6.016,6.7007,9627.4
95.863,328.81,6.0147,6.701,9629.1
96.363,325.81,6.0141,6.7013,9630.8
96.863,322.8,6.013,6.7016,9632.5
97.363,319.79,6.0122,6.7019,9634.1
97.863,316.79,6.0113,6.7022,9635.8
98.363,313.78,6.0104,6.7025,9637.4
98.863,310.78,6.0095,6.7028,9639
99.363,307.77,6.0086,6.7031,9640.6
99.863,304.77,6.0077,6.7034,9642.2
100.36,301.77,6.0069,6.7037,9643.8
100.86,298.76,6.006,6.704,9645.4
101.36,295.76,6.0051,6.7043,9647
101.86,292.76,6.0042,6.7046,9648.5
102.36,289.76,6.0033,6.7049,9650.1
102.86,286.76,6.0024,6.7052,9651.6
103.36,283.76,6.0016,6.7055,9653.1
103.86,280.76,6.0007,6.7058,9654.6
104.36,277.76,5.9998,6.7061,9656.1
104.86,274.76,5.9989,6.7064,9657.6
105.36,271.76,5.998,6.7067,9659.1
105.86,268.76,5.9971,6.707,9660.5
106.36,265.76,5.9963,6.7073,9662
106.86,262.77,5.9954,6.7076,9663.4
107.36,259.77,5.9945,6.7078,9664.8
107.86,256.77,5.9936,6.7081,9666.2
108.36,253.78,5.9928,6.7084,9667.6
108.86,250.78,5.9919,6.7087,9669
109.36,247.79,5.991,6.709,9670.4
109.86,244.79,5.9901,6.7093,9671.7
110.36,241.8,5.9893,6.7096,9673.1
110.86,238.8,5.9884,6.7098,9674.4
111.36,235.81,5.9875,6.7101,9675.7
111.86,232.82,5.9866,6.7104,9677
112.36,229.82,5.9858,6.7107,9678.3
112.86,226.83,5.9849,6.711,9679.6
113.36,223.84,5.984,6.7112,9680.9
113.86,220.85,5.9832,6.7115,9682.2
114.36,217.86,5.9823,6.7118,9683.4
114.86,214.87,5.9814,6.7121,9684.7
115.36,211.88,5.9806,6.7124,9685.9
115.86,208.89,5.9797,6.7126,9687.1
116.36,205.9,5.9788,6.7129,9688.3
116.86,202.91,5.978,6.7132,9689.5
117.36,199.92,5.9771,6.7135,9690.7
117.86,196.93,5.9762,6.7137,9691.9
118.36,193.95,5.9754,6.714,9693
118.86,190.96,5.9745,6.7143,9694.2
119.36,187.97,5.9736,6.7145,9695.3
119.86,184.99,5.9728,6.7148,9696.4
120.36,182,5.9719,6.7151,9697.5
120.86,179.02,5.9711,6.7153,9698.6
121.36,176.03,5.9702,6.7156,9699.7
121.86,173.05,5.9693,6.7159,9700.8
122.36,170.06,5.9685,6.7161,9701.8
122.86,167.08,5.9676,6.7164,9702.9
123.36,164.1,5.9668,6.7167,9703.9
123.86,161.11,5.9659,6.7169,9704.9
124.36,158.13,5.965,6.7172,9706
124.86,155.15,5.9642,6.7175,9707
125.36,152.17,5.9633,6.7177,9707.9
125.86,149.19,5.9625,6.718,9708.9
126.36,146.21,5.9616,6.7182,9709.9
126.86,143.23,5.9608,6.7185,9710.8
127.36,140.25,5.9599,6.7188,9711.8
127.86,137.27,5.9591,6.719,9712.7
128.36,134.29,5.9582,6.7193,9713.6
128.86,131.31,5.9574,6.7195,9714.5
129.36,128.33,5.9565,6.7198,9715.4
129.86,125.35,5.9557,6.72,9716.3
130.36,122.38,5.9548,6.7203,9717.2
130.86,119.4,5.954,6.7205,9718
131.36,116.42,5.9531,6.7208,9718.9
131.86,113.45,5.9523,6.7211,9719.7
132.36,110.47,5.9514,6.7213,9720.5
132.86,107.5,5.9506,6.7216,9721.3
133.36,104.52,5.9497,6.7218,9722.1
133.86,101.55,5.9489,6.7221,9722.9
134.36,98.574,5.948,6.7223,9723.7
134.86,95.601,5.9472,6.7225,9724.5
135.36,92.628,5.9464,6.7228,9725.2
135.86,89.655,5.9455,6.723,9726
136.36,86.683,5.9447,6.7233,9726.7
136.86,83.712,5.9438,6.7235,9727.4
137.36,80.74,5.943,6.7238,9728.1
137.86,77.77,5.9421,6.724,9728.8
138.36,74.799,5.9413,6.7243,9729.5
138.86,71.829,5.9405,6.7245,9730.1
139.36,68.86,5.9396,6.7247,9730.8
139.86,65.89,5.9388,6.725,9731.4
140.36,62.922,5.938,6.7252,9732.1
140.86,59.953,5.9371,6.7255,9732.7
141.36,56.985,5.9363,6.7257,9733.3
141.86,54.018,5.9354,6.7259,9733.9
142.36,51.051,5.9346,6.7262,9734.5
142.86,48.084,5.9338,6.7264,9735.1
143.36,45.118,5.9329,6.7266,9735.6
143.86,42.152,5.9321,6.7269,9736.2
144.36,39.187,5.9313,6.7271,9736.7
144.86,36.222,5.9304,6.7273,9737.2
145.36,33.257,5.9296,6.7276,9737.7
145.86,30.293,5.9288,6.7278,9738.2
146.36,27.329,5.9279,6.728,9738.7
146.86,24.366,5.9271,6.7283,9739.2
147.36,21.403,5.9263,6.7285,9739.7
147.86,18.441,5.9255,6.7287,9740.1
148.36,15.479,5.9246,6.729,9740.6
148.86,12.517,5.9238,6.7292,9741
149.36,9.5558,5.923,6.7294,9741.4
149.86,6.5949,5.9222,6.7296,9741.8
150.36,3.6345,5.9213,6.7299,9742.2
150.86,0.67449,5.9205,6.7301,9742.6
151.36,-2.2851,5.9197,6.7303,9743
