z,x,y
4595.4,-1.936,6130.3
4599.2,-1.9402,6140.6
4602.9,-1.9444,6151
4606.5,-1.9486,6161.3
4610.2,-1.9528,6171.6
4613.8,-1.957,6181.9
4617.4,-1.9611,6192.2
4621,-1.9653,6202.5
4624.5,-1.9694,6212.7
4628,-1.9735,6222.9
4631.5,-1.9775,6233.2
4634.9,-1.9816,6243.4
4638.3,-1.9856,6253.6
4641.7,-1.9896,6263.7
4645,-1.9936,6273.9
4648.4,-1.9976,6284.1
4651.7,-2.0015,6294.2
4654.9,-2.0054,6304.3
4658.1,-2.0093,6314.4
4661.4,-2.0132,6324.5
4664.5,-2.0171,6334.6
4667.7,-2.0209,6344.7
4670.8,-2.0247,6354.7
4673.9,-2.0285,6364.7
4676.9,-2.0323,6374.8
4680,-2.036,6384.8
4683,-2.0398,6394.8
4685.9,-2.0435,6404.7
4688.9,-2.0472,6414.7
4691.8,-2.0509,6424.7
4694.7,-2.0545,6434.6
4697.5,-2.0582,6444.5
4700.4,-2.0618,6454.4
4703.2,-2.0654,6464.3
4706,-2.0689,6474.2
4708.7,-2.0725,6484.1
4711.4,-2.076,6493.9
4714.1,-2.0795,6503.8
4716.8,-2.0829,6513.6
4719.4,-2.0864,6523.4
4722,-2.0898,6533.2
4724.6,-2.0932,6543
4727.1,-2.0966,6552.8
4729.6,-2.1,6562.6
4732.1,-2.1033,6572.3
4734.6,-2.1066,6582.1
4737,-2.11,6591.8
4739.4,-2.1132,6601.5
4741.8,-2.1165,6611.2
4744.2,-2.1197,6620.9
4746.5,-2.1229,6630.6
4748.8,-2.1261,6640.2
4751.1,-2.1293,6649.9
4753.3,-2.1324,6659.5
4755.5,-2.1356,6669.2
4757.7,-2.1386,6678.8
4759.9,-2.1417,6688.4
4762,-2.1447,6698
4764.1,-2.1477,6707.5
4766.2,-2.1507,6717.1
4768.2,-2.1537,6726.7
4770.3,-2.1566,6736.2
4772.3,-2.1595,6745.7
4774.2,-2.1624,6755.2
4776.2,-2.1653,6764.7
4778.1,-2.1682,6774.2
4780,-2.171,6783.7
4781.9,-2.1738,6793.2
4783.7,-2.1765,6802.6
4785.5,-2.1793,6812.1
4787.3,-2.182,6821.5
4789,-2.1847,6831
4790.8,-2.1874,6840.4
4792.5,-2.1901,6849.8
4794.1,-2.1927,6859.2
4795.8,-2.1953,6868.5
4797.4,-2.1979,6877.9
4799,-2.2004,6887.2
4800.6,-2.2029,6896.6
4802.1,-2.2054,6905.9
4803.6,-2.2079,6915.2
4805.1,-2.2104,6924.6
4806.6,-2.2128,6933.8
4808,-2.2152,6943.1
4809.5,-2.2175,6952.4
4810.8,-2.2199,6961.7
4812.2,-2.2222,6970.9
4813.5,-2.2245,6980.2
4814.8,-2.2267,6989.4
4816.1,-2.229,6998.6
4817.4,-2.2312,7007.8
4818.6,-2.2334,7017
4819.8,-2.2355,7026.2
4821,-2.2376,7035.4
4822.1,-2.2397,7044.6
4823.3,-2.2418,7053.7
4824.4,-2.2439,7062.9
4825.4,-2.2459,7072
4826.5,-2.2479,7081.1
4827.5,-2.2499,7090.2
4828.5,-2.2518,7099.3
4829.5,-2.2537,7108.4
4830.4,-2.2556,7117.5
4831.3,-2.2574,7126.6
4832.2,-2.2593,7135.6
4833.1,-2.2611,7144.7
4834,-2.2628,7153.7
4834.8,-2.2646,7162.7
4835.6,-2.2663,7171.8
4836.3,-2.268,7180.8
4837.1,-2.2696,7189.8
4837.8,-2.2712,7198.8
4838.5,-2.2728,7207.7
4839.2,-2.2744,7216.7
4839.8,-2.2759,7225.7
4840.4,-2.2774,7234.6
4841,-2.2789,7243.5
4841.6,-2.2804,7252.5
4842.1,-2.2818,7261.4
4842.6,-2.2832,7270.3
4843.1,-2.2845,7279.2
4843.6,-2.2859,7288.1
4844,-2.2872,7297
4844.4,-2.2885,7305.8
4844.8,-2.2897,7314.7
4845.2,-2.291,7323.5
4845.5,-2.2921,7332.4
4845.9,-2.2933,7341.2
4846.1,-2.2944,7350
4846.4,-2.2955,7358.8
4846.7,-2.2966,7367.6
4846.9,-2.2977,7376.4
4847.1,-2.2987,7385.2
4847.2,-2.2996,7394
4847.4,-2.3006,7402.7
4847.5,-2.3015,7411.5
4847.6,-2.3024,7420.2
4847.7,-2.3032,7428.9
4847.7,-2.3041,7437.7
4847.7,-2.3048,7446.4
4847.7,-2.3056,7455.1
4847.7,-2.3063,7463.8
4847.6,-2.307,7472.5
4847.6,-2.3077,7481.1
4847.5,-2.3083,7489.8
4847.3,-2.3089,7498.5
4847.2,-2.3095,7507.1
4847,-2.31,7515.7
4846.8,-2.3105,7524.4
