z,x,y
6487.5,-293.6,828.36
6501.1,-294.26,830.47
6514.6,-294.92,832.57
6528,-295.58,834.66
6541.4,-296.23,836.76
6554.7,-296.89,838.85
6568,-297.54,840.93
6581.3,-298.19,843.02
6594.5,-298.83,845.1
6607.6,-299.48,847.17
6620.7,-300.12,849.24
6633.8,-300.77,851.31
6646.8,-301.41,853.38
6659.8,-302.05,855.44
6672.7,-302.68,857.5
6685.6,-303.32,859.55
6698.4,-303.95,861.6
6711.2,-304.59,863.65
6724,-305.22,865.7
6736.7,-305.85,867.74
6749.3,-306.47,869.78
6761.9,-307.1,871.81
6774.5,-307.72,873.85
6787,-308.35,875.87
6799.5,-308.97,877.9
6811.9,-309.59,879.92
6824.3,-310.21,881.94
6836.7,-310.82,883.96
6849,-311.44,885.97
6861.2,-312.05,887.98
6873.5,-312.67,889.99
6885.6,-313.28,891.99
6897.8,-313.89,893.99
6909.9,-314.49,895.99
6921.9,-315.1,897.99
6933.9,-315.71,899.98
6945.9,-316.31,901.97
6957.8,-316.91,903.96
6969.7,-317.51,905.94
6981.5,-318.11,907.92
6993.3,-318.71,909.9
7005.1,-319.31,911.88
7016.8,-319.9,913.85
7028.5,-320.5,915.82
7040.1,-321.09,917.79
7051.7,-321.68,919.75
7063.3,-322.27,921.71
7074.8,-322.86,923.67
7086.3,-323.45,925.63
7097.7,-324.04,927.58
7109.1,-324.62,929.53
7120.5,-325.2,931.48
7131.8,-325.79,933.43
7143.1,-326.37,935.37
7154.3,-326.95,937.31
7165.5,-327.53,939.25
7176.7,-328.1,941.19
7187.8,-328.68,943.12
7198.9,-329.26,945.05
7209.9,-329.83,946.98
7220.9,-330.4,948.91
7231.9,-330.97,950.83
7242.8,-331.55,952.75
7253.7,-332.11,954.67
7264.6,-332.68,956.59
7275.4,-333.25,958.5
7286.2,-333.82,960.42
7296.9,-334.38,962.33
7307.6,-334.94,964.23
7318.3,-335.51,966.14
7328.9,-336.07,968.04
7339.5,-336.63,969.94
7350.1,-337.19,971.84
7360.6,-337.75,973.73
7371.1,-338.3,975.63
7381.5,-338.86,977.52
7391.9,-339.41,979.41
7402.3,-339.97,981.3
7412.6,-340.52,983.18
7423,-341.07,985.06
7433.2,-341.62,986.95
7443.4,-342.17,988.82
7453.6,-342.72,990.7
7463.8,-343.27,992.57
7473.9,-343.82,994.45
7484,-344.36,996.32
7494.1,-344.91,998.19
7504.1,-345.45,1000.1
7514.1,-345.99,1001.9
7524,-346.53,1003.8
7533.9,-347.07,1005.6
7543.8,-347.61,1007.5
7553.6,-348.15,1009.4
7563.4,-348.69,1011.2
7573.2,-349.23,1013.1
7582.9,-349.76,1014.9
7592.6,-350.3,1016.8
7602.3,-350.83,1018.6
7611.9,-351.37,1020.4
7621.5,-351.9,1022.3
7631.1,-352.43,1024.1
7640.6,-352.96,1026
7650.1,-353.49,1027.8
7659.6,-354.02,1029.6
7669,-354.54,1031.5
7678.4,-355.07,1033.3
7687.8,-355.6,1035.1
7697.1,-356.12,1037
7706.4,-356.65,1038.8
7715.7,-357.17,1040.6
7724.9,-357.69,1042.4
7734.1,-358.21,1044.3
7743.2,-358.73,1046.1
7752.4,-359.25,1047.9
7761.5,-359.77,1049.7
7770.5,-360.29,1051.5
7779.6,-360.81,1053.3
7788.6,-361.33,1055.1
7797.5,-361.84,1057
7806.4,-362.36,1058.8
7815.3,-362.87,1060.6
7824.2,-363.38,1062.4
7833,-363.9,1064.2
7841.8,-364.41,1066
7850.6,-364.92,1067.8
7859.3,-365.43,1069.6
7868,-365.94,1071.4
7876.7,-366.45,1073.2
7885.4,-366.95,1074.9
7894,-367.46,1076.7
7902.5,-367.97,1078.5
7911.1,-368.47,1080.3
7919.6,-368.98,1082.1
7928.1,-369.48,1083.9
7936.5,-369.98,1085.7
7944.9,-370.49,1087.5
7953.3,-370.99,1089.2
7961.7,-371.49,1091
7970,-371.99,1092.8
7978.3,-372.49,1094.6
7986.5,-372.99,1096.3
7994.8,-373.49,1098.1
8003,-373.98,1099.9
8011.1,-374.48,1101.6
8019.3,-374.98,1103.4
8027.4,-375.47,1105.2
8035.4,-375.97,1106.9
8043.5,-376.46,1108.7
8051.5,-376.95,1110.5
8059.5,-377.45,1112.2
8067.4,-377.94,1114
8075.4,-378.43,1115.8
8083.2,-378.92,1117.5
8091.1,-379.41,1119.3
8098.9,-379.9,1121
8106.7,-380.39,1122.8
8114.5,-380.88,1124.5
8122.2,-381.36,1126.3
8129.9,-381.85,1128
8137.6,-382.34,1129.8
8145.2,-382.82,1131.5
8152.9,-383.31,1133.3
8160.4,-383.79,1135
8168,-384.27,1136.7
8175.5,-384.76,1138.5
8183,-385.24,1140.2
8190.5,-385.72,1142
8197.9,-386.2,1143.7
8205.3,-386.68,1145.4
8212.7,-387.16,1147.2
8220.1,-387.64,1148.9
8227.4,-388.12,1150.6
8234.7,-388.6,1152.4
8241.9,-389.08,1154.1
8249.1,-389.55,1155.8
8256.3,-390.03,1157.5
8263.5,-390.5,1159.3
8270.7,-390.98,1161
8277.8,-391.45,1162.7
8284.8,-391.93,1164.4
8291.9,-392.4,1166.2
8298.9,-392.87,1167.9
8305.9,-393.35,1169.6
8312.9,-393.82,1171.3
8319.8,-394.29,1173
8326.7,-394.76,1174.8
8333.6,-395.23,1176.5
8340.4,-395.7,1178.2
8347.3,-396.17,1179.9
8354.1,-396.63,1181.6
8360.8,-397.1,1183.3
8367.6,-397.57,1185
8374.3,-398.04,1186.7
8380.9,-398.5,1188.4
8387.6,-398.97,1190.1
8394.2,-399.43,1191.8
8400.8,-399.9,1193.5
8407.4,-400.36,1195.2
8413.9,-400.83,1196.9
8420.4,-401.29,1198.6
8426.9,-401.75,1200.3
8433.3,-402.21,1202
8439.7,-402.68,1203.7
8446.1,-403.14,1205.4
8452.5,-403.6,1207.1
8458.8,-404.06,1208.8
8465.1,-404.52,1210.5
8471.4,-404.98,1212.2
8477.7,-405.43,1213.9
8483.9,-405.89,1215.6
8490.1,-406.35,1217.3
8496.2,-406.81,1219
8502.4,-407.26,1220.7
8508.5,-407.72,1222.3
8514.6,-408.18,1224
8520.6,-408.63,1225.7
8526.7,-409.09,1227.4
8532.7,-409.54,1229.1
8538.6,-409.99,1230.8
8544.6,-410.45,1232.4
8550.5,-410.9,1234.1
8556.4,-411.35,1235.8
8562.2,-411.8,1237.5
8568.1,-412.26,1239.1
8573.9,-412.71,1240.8
8579.7,-413.16,1242.5
8585.4,-413.61,1244.2
8591.1,-414.06,1245.8
8596.8,-414.51,1247.5
8602.5,-414.96,1249.2
8608.1,-415.41,1250.8
8613.8,-415.85,1252.5
8619.3,-416.3,1254.2
8624.9,-416.75,1255.9
8630.4,-417.2,1257.5
8635.9,-417.64,1259.2
8641.4,-418.09,1260.8
8646.9,-418.53,1262.5
8652.3,-418.98,1264.2
8657.7,-419.42,1265.8
8663.1,-419.87,1267.5
8668.4,-420.31,1269.2
8673.7,-420.76,1270.8
8679,-421.2,1272.5
8684.3,-421.64,1274.1
8689.5,-422.08,1275.8
8694.7,-422.53,1277.4
8699.9,-422.97,1279.1
8705,-423.41,1280.8
8710.2,-423.85,1282.4
8715.3,-424.29,1284.1
8720.3,-424.73,1285.7
8725.4,-425.17,1287.4
8730.4,-425.61,1289
8735.4,-426.05,1290.7
8740.4,-426.49,1292.3
8745.3,-426.92,1294
8750.2,-427.36,1295.6
8755.1,-427.8,1297.3
8760,-428.24,1298.9
8764.8,-428.67,1300.5
8769.6,-429.11,1302.2
8774.4,-429.55,1303.8
8779.1,-429.98,1305.5
8783.9,-430.42,1307.1
8788.6,-430.85,1308.8
8793.2,-431.29,1310.4
8797.9,-431.72,1312
8802.5,-432.15,1313.7
8807.1,-432.59,1315.3
8811.7,-433.02,1317
8816.2,-433.45,1318.6
8820.7,-433.89,1320.2
8825.2,-434.32,1321.9
8829.7,-434.75,1323.5
8834.1,-435.18,1325.1
8838.5,-435.61,1326.8
8842.9,-436.04,1328.4
8847.3,-436.47,1330
8851.6,-436.9,1331.7
8855.9,-437.33,1333.3
8860.2,-437.76,1334.9
8864.4,-438.19,1336.6
8868.7,-438.62,1338.2
8872.9,-439.05,1339.8
8877.1,-439.48,1341.4
8881.2,-439.91,1343.1
8885.3,-440.33,1344.7
8889.4,-440.76,1346.3
8893.5,-441.19,1348
8897.5,-441.61,1349.6
8901.6,-442.04,1351.2
8905.6,-442.47,1352.8
8909.5,-442.89,1354.4
8913.5,-443.32,1356.1
8917.4,-443.74,1357.7
8921.3,-444.17,1359.3
8925.1,-444.59,1360.9
8929,-445.02,1362.5
8932.8,-445.44,1364.2
8936.6,-445.86,1365.8
8940.4,-446.29,1367.4
8944.1,-446.71,1369
8947.8,-447.13,1370.6
8951.5,-447.55,1372.3
8955.1,-447.98,1373.9
8958.8,-448.4,1375.5
8962.4,-448.82,1377.1
8966,-449.24,1378.7
8969.5,-449.66,1380.3
8973.1,-450.08,1381.9
8976.6,-450.5,1383.5
8980.1,-450.92,1385.2
8983.5,-451.34,1386.8
8986.9,-451.76,1388.4
8990.3,-452.18,1390
8993.7,-452.6,1391.6
8997.1,-453.02,1393.2
9000.4,-453.44,1394.8
9003.7,-453.86,1396.4
9007,-454.27,1398
9010.2,-454.69,1399.6
9013.5,-455.11,1401.2
9016.7,-455.53,1402.8
9019.8,-455.94,1404.4
9023,-456.36,1406.1
9026.1,-456.78,1407.7
9029.2,-457.19,1409.3
9032.3,-457.61,1410.9
9035.3,-458.02,1412.5
9038.4,-458.44,1414.1
9041.4,-458.85,1415.7
9044.3,-459.27,1417.3
9047.3,-459.68,1418.9
9050.2,-460.1,1420.5
9053.1,-460.51,1422.1
9056,-460.93,1423.7
9058.8,-461.34,1425.3
9061.6,-461.75,1426.9
9064.4,-462.17,1428.5
9067.2,-462.58,1430
9069.9,-462.99,1431.6
9072.7,-463.4,1433.2
9075.4,-463.82,1434.8
9078,-464.23,1436.4
9080.7,-464.64,1438
9083.3,-465.05,1439.6
9085.9,-465.46,1441.2
9088.5,-465.87,1442.8
9091,-466.28,1444.4
9093.5,-466.69,1446
9096,-467.1,1447.6
9098.5,-467.51,1449.2
9100.9,-467.92,1450.8
9103.4,-468.33,1452.3
9105.8,-468.74,1453.9
9108.1,-469.15,1455.5
9110.5,-469.56,1457.1
9112.8,-469.97,1458.7
9115.1,-470.38,1460.3
9117.4,-470.78,1461.9
9119.6,-471.19,1463.5
9121.8,-471.6,1465
9124,-472.01,1466.6
9126.2,-472.41,1468.2
9128.3,-472.82,1469.8
9130.5,-473.23,1471.4
9132.6,-473.63,1473
9134.6,-474.04,1474.5
9136.7,-474.44,1476.1
9138.7,-474.85,1477.7
9140.7,-475.26,1479.3
9142.7,-475.66,1480.9
9144.6,-476.07,1482.5
9146.6,-476.47,1484
9148.4,-476.88,1485.6
9150.3,-477.28,1487.2
9152.2,-477.68,1488.8
9154,-478.09,1490.3
9155.8,-478.49,1491.9
9157.6,-478.9,1493.5
9159.3,-479.3,1495.1
9161,-479.7,1496.7
9162.7,-480.1,1498.2
9164.4,-480.51,1499.8
9166.1,-480.91,1501.4
9167.7,-481.31,1503
9169.3,-481.71,1504.5
9170.9,-482.12,1506.1
9172.4,-482.52,1507.7
9174,-482.92,1509.3
9175.5,-483.32,1510.8
9176.9,-483.72,1512.4
9178.4,-484.12,1514
9179.8,-484.52,1515.5
9181.2,-484.92,1517.1
9182.6,-485.32,1518.7
9184,-485.72,1520.3
9185.3,-486.12,1521.8
9186.6,-486.52,1523.4
9187.9,-486.92,1525
9189.2,-487.32,1526.5
9190.4,-487.72,1528.1
9191.6,-488.12,1529.7
9192.8,-488.51,1531.2
9193.9,-488.91,1532.8
9195.1,-489.31,1534.4
9196.2,-489.71,1535.9
9197.3,-490.11,1537.5
9198.3,-490.5,1539.1
9199.4,-490.9,1540.6
9200.4,-491.3,1542.2
9201.4,-491.69,1543.8
9202.4,-492.09,1545.3
9203.3,-492.49,1546.9
9204.2,-492.88,1548.5
9205.1,-493.28,1550
9206,-493.67,1551.6
9206.8,-494.07,1553.1
9207.6,-494.47,1554.7
9208.4,-494.86,1556.3
9209.2,-495.26,1557.8
9209.9,-495.65,1559.4
9210.7,-496.04,1560.9
9211.4,-496.44,1562.5
9212,-496.83,1564.1
9212.7,-497.23,1565.6
9213.3,-497.62,1567.2
9213.9,-498.01,1568.7
9214.5,-498.41,1570.3
9215,-498.8,1571.9
9215.6,-499.19,1573.4
9216.1,-499.59,1575
9216.6,-499.98,1576.5
9217,-500.37,1578.1
9217.4,-500.76,1579.6
9217.9,-501.15,1581.2
9218.2,-501.55,1582.7
9218.6,-501.94,1584.3
9218.9,-502.33,1585.9
9219.2,-502.72,1587.4
9219.5,-503.11,1589
9219.8,-503.5,1590.5
9220,-503.89,1592.1
9220.2,-504.28,1593.6
9220.4,-504.67,1595.2
9220.6,-505.06,1596.7
9220.7,-505.45,1598.3
9220.9,-505.84,1599.8
9221,-506.23,1601.4
9221,-506.62,1602.9
9221.1,-507.01,1604.5
9221.1,-507.4,1606
9221.1,-507.79,1607.6
9221.1,-508.18,1609.1
9221,-508.55,1610.6
9221,-508.9,1612
9220.9,-509.24,1613.4
9220.8,-509.58,1614.8
9220.6,-509.92,1616.2
9220.5,-510.26,1617.6
9220.3,-510.6,1619
9220.1,-510.93,1620.4
9219.9,-511.26,1621.8
9219.7,-511.59,1623.3
9219.4,-511.92,1624.7
9219.1,-512.24,1626.1
9218.8,-512.56,1627.5
9218.4,-512.88,1628.9
9218.1,-513.19,1630.3
9217.7,-513.5,1631.8
9217.3,-513.81,1633.2
9216.8,-514.11,1634.6
9216.4,-514.42,1636
9215.9,-514.71,1637.4
9215.4,-515.01,1638.8
9214.8,-515.3,1640.3
9214.2,-515.59,1641.7
9213.6,-515.88,1643.1
9213,-516.16,1644.5
9212.3,-516.44,1645.9
9211.6,-516.71,1647.4
9210.9,-516.98,1648.8
9210.1,-517.25,1650.2
9209.3,-517.51,1651.6
9208.5,-517.77,1653
9207.7,-518.03,1654.5
9206.8,-518.28,1655.9
9205.9,-518.53,1657.3
9204.9,-518.77,1658.7
9203.9,-519.01,1660.1
9202.9,-519.25,1661.6
9201.8,-519.48,1663
9200.7,-519.71,1664.4
9199.6,-519.93,1665.8
9198.4,-520.15,1667.2
9197.2,-520.36,1668.7
9196,-520.57,1670.1
9194.7,-520.78,1671.5
9193.4,-520.98,1672.9
9192,-521.17,1674.3
9190.6,-521.36,1675.8
9189.1,-521.55,1677.2
9187.6,-521.72,1678.6
9186.1,-521.9,1680
9184.5,-522.07,1681.5
9182.8,-522.23,1682.9
9181.1,-522.38,1684.3
9179.4,-522.53,1685.7
9177.6,-522.68,1687.2
9175.7,-522.82,1688.6
9173.8,-522.95,1690
9171.8,-523.07,1691.5
9169.8,-523.19,1692.9
9167.7,-523.3,1694.4
9165.6,-523.4,1695.8
9163.4,-523.49,1697.3
9161.1,-523.58,1698.7
9158.8,-523.66,1700.2
9156.4,-523.73,1701.6
9153.9,-523.79,1703.1
9151.3,-523.84,1704.5
9148.7,-523.88,1706
9145.9,-523.91,1707.5
9143.1,-523.93,1708.9
9140.2,-523.94,1710.4
9137.2,-523.94,1711.9
9134.2,-523.93,1713.4
9131,-523.9,1714.9
9127.7,-523.86,1716.4
9124.3,-523.81,1717.9
9120.8,-523.74,1719.4
9117.1,-523.65,1720.9
9113.4,-523.55,1722.4
9109.5,-523.43,1724
9105.5,-523.29,1725.5
9101.3,-523.14,1727
9097,-522.96,1728.6
9092.5,-522.76,1730.1
9087.8,-522.53,1731.7
9082.9,-522.28,1733.3
9077.9,-522.01,1734.9
9072.6,-521.7,1736.5
9067.1,-521.36,1738.1
9061.4,-520.99,1739.7
9055.4,-520.58,1741.3
9049.2,-520.13,1743
9042.6,-519.63,1744.6
9035.8,-519.09,1746.3
9028.5,-518.49,1748
9020.9,-517.84,1749.6
9012.9,-517.13,1751.3
9004.5,-516.34,1753.1
8995.5,-515.48,1754.8
8986,-514.53,1756.5
8975.9,-513.48,1758.3
8965,-512.32,1760.1
8953.5,-511.03,1761.9
8941,-509.61,1763.7
8927.5,-508.01,1765.5
8913,-506.23,1767.4
8897.1,-504.22,1769.3
8879.6,-501.94,1771.1
8860.3,-499.34,1773
8838.8,-496.35,1774.9
8816.1,-493.11,1776.7
8793.4,-489.77,1778.4
8770.6,-486.33,1779.8
8747.8,-482.82,1781.1
8725,-479.24,1782.2
8702.2,-475.59,1783.3
8679.4,-471.89,1784.2
8656.6,-468.13,1785
8633.8,-464.33,1785.7
8611,-460.49,1786.4
8588.3,-456.61,1787
8565.6,-452.7,1787.5
8542.8,-448.76,1787.9
8520.1,-444.8,1788.4
8497.5,-440.81,1788.7
8474.8,-436.8,1789.1
8452.2,-432.77,1789.3
8429.6,-428.72,1789.6
8407.1,-424.66,1789.8
8384.6,-420.59,1790
8362.1,-416.51,1790.2
8339.6,-412.41,1790.4
8317.1,-408.31,1790.5
8294.7,-404.19,1790.7
8272.4,-400.07,1790.8
8250,-395.95,1790.9
8227.7,-391.81,1791
8205.4,-387.68,1791.1
8183.1,-383.53,1791.1
8160.9,-379.39,1791.2
8138.7,-375.24,1791.3
8116.5,-371.08,1791.3
8094.4,-366.93,1791.4
8072.3,-362.77,1791.4
8050.2,-358.61,1791.4
8028.1,-354.44,1791.5
8006.1,-350.28,1791.5
7984.1,-346.11,1791.5
7962.1,-341.94,1791.6
7940.1,-337.78,1791.6
7918.2,-333.6,1791.6
7896.3,-329.43,1791.6
7874.5,-325.26,1791.6
7852.6,-321.09,1791.6
7830.8,-316.91,1791.6
7809.1,-312.74,1791.7
7787.3,-308.57,1791.7
7765.6,-304.39,1791.7
7743.9,-300.21,1791.7
7722.2,-296.04,1791.7
7700.6,-291.86,1791.7
7679,-287.69,1791.7
7657.4,-283.51,1791.7
7635.9,-279.33,1791.7
7614.3,-275.15,1791.7
7592.8,-270.98,1791.7
7571.4,-266.8,1791.7
7549.9,-262.62,1791.7
7528.5,-258.44,1791.7
7507.1,-254.27,1791.7
7485.7,-250.09,1791.7
7464.4,-245.91,1791.7
7443.1,-241.73,1791.7
7421.8,-237.55,1791.7
7400.5,-233.38,1791.8
7379.3,-229.2,1791.8
7358.1,-225.02,1791.8
7336.9,-220.84,1791.8
7315.7,-216.66,1791.8
7294.6,-212.48,1791.8
7273.5,-208.31,1791.8
7252.4,-204.13,1791.8
7231.4,-199.95,1791.8
7210.3,-195.77,1791.8
7189.3,-191.59,1791.8
7168.4,-187.41,1791.8
7147.4,-183.24,1791.8
7126.5,-179.06,1791.8
7105.6,-174.88,1791.8
