z,x,y
2611.6,1.6265,9792.7
2604.3,1.6421,9797.6
2596.9,1.6578,9802.5
2589.5,1.6734,9807.4
2582.1,1.6892,9812.3
2574.7,1.7049,9817.2
2567.3,1.7207,9822.1
2559.9,1.7366,9827
2552.5,1.7524,9831.8
2545,1.7683,9836.7
2537.5,1.7843,9841.5
2530,1.8002,9846.3
2522.6,1.8163,9851.2
2515.1,1.8323,9856
2507.5,1.8484,9860.8
2500,1.8645,9865.6
2492.5,1.8807,9870.4
2484.9,1.8969,9875.2
2477.3,1.9132,9880
2469.8,1.9295,9884.7
2462.2,1.9458,9889.5
2454.6,1.9622,9894.2
2447,1.9786,9899
2439.3,1.9951,9903.7
2431.7,2.0116,9908.4
2424.1,2.0281,9913.2
2416.4,2.0446,9917.9
2408.7,2.0612,9922.6
2401,2.0778,9927.3
2393.3,2.0945,9931.9
2385.6,2.1112,9936.6
2377.9,2.128,9941.3
2370.2,2.1448,9945.9
2362.4,2.1616,9950.6
2354.7,2.1785,9955.2
2346.9,2.1954,9959.9
2339.1,2.2123,9964.5
2331.4,2.2293,9969.1
2323.6,2.2463,9973.7
2315.7,2.2634,9978.3
2307.9,2.2805,9982.9
2300.1,2.2976,9987.5
2292.2,2.3147,9992.1
2284.4,2.3319,9996.6
2276.5,2.3492,10001
2268.6,2.3664,10006
2260.7,2.3837,10010
2252.8,2.4011,10015
2244.9,2.4185,10019
2237,2.4359,10024
2229.1,2.4534,10028
2221.1,2.4709,10033
2213.2,2.4884,10037
2205.2,2.506,10042
2197.2,2.5236,10046
2189.3,2.5413,10051
2181.3,2.5589,10055
2173.2,2.5767,10060
2165.2,2.5944,10064
2157.2,2.6122,10069
2149.2,2.63,10073
2141.1,2.6479,10077
2133,2.6657,10082
2125,2.6837,10086
2116.9,2.7017,10091
2108.8,2.7197,10095
2100.7,2.7377,10099
2092.6,2.7558,10104
2084.5,2.7739,10108
2076.3,2.7921,10112
2068.2,2.8103,10117
2060,2.8285,10121
2051.9,2.8467,10125
2043.7,2.865,10130
2035.5,2.8833,10134
2027.3,2.9017,10138
2019.1,2.92,10143
2010.9,2.9385,10147
2002.7,2.9569,10151
1994.4,2.9754,10155
1986.2,2.9939,10160
1977.9,3.0125,10164
1969.7,3.0311,10168
1961.4,3.0498,10172
1953.1,3.0684,10177
1944.8,3.0871,10181
1936.5,3.1059,10185
1928.2,3.1246,10189
1919.9,3.1434,10193
1911.6,3.1623,10198
1903.2,3.1811,10202
1894.9,3.2,10206
1886.5,3.219,10210
1878.1,3.2379,10214
1869.8,3.2569,10218
1861.4,3.276,10222
1853,3.295,10227
1844.6,3.3142,10231
1836.2,3.3333,10235
1827.7,3.3525,10239
1819.3,3.3717,10243
1810.9,3.3909,10247
1802.4,3.4102,10251
1794,3.4295,10255
1785.5,3.4488,10259
1777,3.4682,10263
1768.5,3.4876,10267
1760,3.507,10271
1751.5,3.5265,10275
1743,3.546,10279
1734.5,3.5655,10283
1726,3.5851,10287
1717.4,3.6047,10291
1708.9,3.6244,10295
1700.3,3.644,10299
1691.8,3.6637,10303
1683.2,3.6835,10307
1674.6,3.7032,10311
1666,3.723,10315
1657.4,3.7428,10319
1648.8,3.7626,10323
1640.2,3.7825,10327
1631.6,3.8024,10331
1622.9,3.8223,10335
1614.3,3.8423,10339
1605.7,3.8623,10343
1597,3.8824,10346
1588.3,3.9025,10350
1579.7,3.9226,10354
1571,3.9427,10358
1562.3,3.9629,10362
1553.6,3.9831,10366
1544.9,4.0033,10369
1536.2,4.0235,10373
1527.5,4.0438,10377
1518.7,4.0641,10381
1510,4.0845,10385
1501.3,4.1048,10388
1492.5,4.1252,10392
1483.8,4.1457,10396
1475,4.1661,10400
1466.2,4.1866,10404
1457.4,4.2072,10407
1448.7,4.2277,10411
1439.9,4.2483,10415
1431.1,4.2689,10418
1422.2,4.2896,10422
1413.4,4.3102,10426
1404.6,4.3309,10430
1395.8,4.3517,10433
1386.9,4.3724,10437
1378.1,4.3932,10441
1369.2,4.414,10444
1360.4,4.4348,10448
1351.5,4.4557,10452
1342.6,4.4766,10455
1333.7,4.4975,10459
1324.9,4.5185,10463
1316,4.5395,10466
1307.1,4.5605,10470
1298.1,4.5816,10473
1289.2,4.6026,10477
1280.3,4.6237,10481
1271.4,4.6449,10484
1262.4,4.666,10488
1253.5,4.6872,10491
1244.5,4.7084,10495
1235.6,4.7296,10498
1226.6,4.7509,10502
1217.7,4.7722,10505
1208.7,4.7935,10509
1199.7,4.8149,10512
1190.7,4.8363,10516
1181.7,4.8577,10519
1172.7,4.8791,10523
1163.7,4.9005,10526
1154.7,4.922,10530
1145.7,4.9435,10533
1136.6,4.965,10537
1127.6,4.9866,10540
1118.6,5.0082,10544
1109.5,5.0298,10547
1100.5,5.0514,10551
1091.4,5.0731,10554
1082.3,5.0948,10557
1073.3,5.1165,10561
1064.2,5.1382,10564
1055.1,5.16,10568
1046,5.1818,10571
1036.9,5.2036,10574
1027.8,5.2254,10578
1018.7,5.2473,10581
1009.6,5.2692,10585
1000.5,5.2911,10588
991.35,5.313,10591
982.22,5.335,10595
973.09,5.357,10598
963.95,5.379,10601
954.8,5.4011,10604
945.65,5.4231,10608
936.49,5.4452,10611
927.32,5.4673,10614
918.16,5.4895,10618
908.98,5.5116,10621
899.8,5.5338,10624
890.62,5.556,10627
881.43,5.5782,10631
872.23,5.6005,10634
863.03,5.6228,10637
853.82,5.6451,10640
844.61,5.6674,10644
835.39,5.6897,10647
826.17,5.7121,10650
816.95,5.7345,10653
807.71,5.7569,10656
798.48,5.7794,10659
789.23,5.8018,10663
779.99,5.8243,10666
770.73,5.8468,10669
761.48,5.8693,10672
752.22,5.8919,10675
742.95,5.9145,10678
733.68,5.9371,10682
724.4,5.9597,10685
715.12,5.9824,10688
705.83,6.005,10691
696.54,6.0277,10694
687.25,6.0504,10697
677.95,6.0732,10700
668.64,6.0959,10703
659.33,6.1187,10706
650.02,6.1415,10709
640.7,6.1643,10712
631.38,6.1872,10715
622.05,6.21,10718
612.72,6.2329,10721
603.39,6.2558,10724
594.04,6.2788,10727
584.7,6.3017,10730
575.35,6.3247,10733
566,6.3477,10736
556.64,6.3707,10739
547.28,6.3937,10742
537.91,6.4168,10745
528.54,6.4399,10748
519.17,6.463,10751
509.79,6.4861,10754
500.41,6.5092,10757
491.02,6.5324,10760
481.63,6.5555,10763
472.24,6.5787,10766
462.84,6.6019,10769
453.44,6.6252,10772
444.03,6.6484,10775
434.62,6.6717,10778
425.21,6.695,10780
415.79,6.7183,10783
406.37,6.7416,10786
396.95,6.765,10789
387.52,6.7884,10792
378.08,6.8117,10795
368.65,6.8352,10798
359.21,6.8586,10800
349.77,6.882,10803
340.32,6.9055,10806
330.87,6.929,10809
321.42,6.9525,10812
311.96,6.976,10814
302.5,6.9995,10817
293.03,7.0231,10820
283.57,7.0466,10823
274.1,7.0702,10826
264.62,7.0938,10828
255.15,7.1174,10831
245.67,7.1411,10834
236.18,7.1647,10837
226.69,7.1884,10839
217.2,7.2121,10842
207.71,7.2358,10845
198.21,7.2595,10847
188.72,7.2833,10850
179.21,7.307,10853
169.71,7.3308,10855
160.2,7.3546,10858
150.69,7.3784,10861
141.17,7.4022,10864
131.66,7.426,10866
122.13,7.4499,10869
112.61,7.4738,10871
103.09,7.4976,10874
93.557,7.5215,10877
84.025,7.5455,10879
74.491,7.5694,10882
64.954,7.5933,10885
55.414,7.6173,10887
45.871,7.6413,10890
36.326,7.6653,10892
26.778,7.6893,10895
17.228,7.7133,10898
0,7.7373,10900
