t,a,v,e,n
30.551,4388.3,161.83,4.7773,8158.4
30.601,4386.1,161.77,5.0804,8166.2
30.651,4383.9,161.72,5.3841,8174
30.701,4381.7,161.67,5.6882,8181.7
30.751,4379.5,161.62,5.9928,8189.5
30.801,4377.2,161.57,6.2978,8197.2
30.851,4374.9,161.52,6.6034,8205
30.901,4372.6,161.48,6.9094,8212.7
30.951,4370.2,161.43,7.2159,8220.4
31.001,4367.9,161.39,7.5228,8228.1
31.051,4365.5,161.35,7.8303,8235.9
31.101,4363.1,161.31,8.1382,8243.5
31.151,4360.7,161.27,8.4466,8251.2
31.201,4358.2,161.23,8.7554,8258.9
31.251,4355.8,161.2,9.0647,8266.6
31.301,4353.3,161.16,9.3745,8274.2
31.351,4350.8,161.13,9.6847,8281.9
31.401,4348.2,161.09,9.9954,8289.5
31.451,4345.7,161.06,10.307,8297.2
31.501,4343.1,161.03,10.618,8304.8
31.551,4340.5,161.01,10.93,8312.4
31.601,4337.9,160.98,11.243,8320
31.651,4335.3,160.96,11.556,8327.6
31.701,4332.6,160.93,11.869,8335.2
31.751,4329.9,160.91,12.183,8342.8
31.801,4327.2,160.89,12.498,8350.3
31.851,4324.5,160.87,12.813,8357.9
31.901,4321.7,160.85,13.128,8365.5
31.951,4319,160.83,13.444,8373
32.001,4316.2,160.82,13.76,8380.5
32.051,4313.4,160.8,14.077,8388.1
32.101,4310.5,160.79,14.394,8395.6
32.151,4307.7,160.78,14.712,8403.1
32.201,4304.8,160.76,15.03,8410.6
32.251,4301.9,160.75,15.349,8418.1
32.301,4299,160.75,15.668,8425.6
32.351,4296.1,160.74,15.987,8433
32.401,4293.1,160.73,16.307,8440.5
32.451,4290.1,160.73,16.627,8448
32.501,4287.1,160.73,16.948,8455.4
32.551,4284.1,160.72,17.27,8462.8
32.601,4281.1,160.72,17.591,8470.3
32.651,4278,160.72,17.914,8477.7
32.701,4274.9,160.72,18.236,8485.1
32.751,4271.8,160.73,18.559,8492.5
32.801,4268.7,160.73,18.883,8499.9
32.851,4265.6,160.74,19.207,8507.3
32.901,4262.4,160.74,19.531,8514.7
32.951,4259.2,160.75,19.856,8522.1
33.001,4256,160.76,20.182,8529.4
33.051,4252.8,160.77,20.508,8536.8
33.101,4249.5,160.78,20.834,8544.1
33.151,4246.2,160.79,21.161,8551.5
33.201,4243,160.8,21.488,8558.8
33.251,4239.6,160.82,21.816,8566.1
33.301,4236.3,160.83,22.144,8573.4
33.351,4233,160.85,22.472,8580.7
33.401,4229.6,160.87,22.801,8588
33.451,4226.2,160.89,23.131,8595.3
33.501,4222.8,160.91,23.46,8602.6
33.551,4219.3,160.93,23.791,8609.8
33.601,4215.9,160.95,24.121,8617.1
33.651,4212.4,160.97,24.453,8624.4
33.701,4208.9,161,24.784,8631.6
33.751,4205.4,161.02,25.116,8638.8
33.801,4201.9,161.05,25.449,8646.1
33.851,4198.3,161.08,25.782,8653.3
33.901,4194.7,161.11,26.115,8660.5
33.951,4191.1,161.14,26.449,8667.7
34.001,4187.5,161.17,26.784,8674.9
34.051,4183.9,161.2,27.118,8682.1
34.101,4180.2,161.23,27.454,8689.2
34.151,4176.5,161.27,27.789,8696.4
34.201,4172.8,161.3,28.125,8703.6
34.251,4169.1,161.34,28.462,8710.7
34.301,4165.4,161.37,28.799,8717.9
34.351,4161.6,161.41,29.136,8725
34.401,4157.9,161.45,29.474,8732.1
34.451,4154.1,161.49,29.812,8739.2
34.501,4150.2,161.53,30.151,8746.3
34.551,4146.4,161.57,30.49,8753.4
34.601,4142.5,161.61,30.83,8760.5
34.651,4138.7,161.66,31.17,8767.6
34.701,4134.8,161.7,31.51,8774.7
34.751,4130.8,161.75,31.851,8781.7
34.801,4126.9,161.8,32.192,8788.8
34.851,4122.9,161.84,32.534,8795.8
34.901,4119,161.89,32.876,8802.9
34.951,4115,161.94,33.219,8809.9
35.001,4111,161.99,33.562,8816.9
35.051,4106.9,162.04,33.906,8824
35.101,4102.9,162.09,34.249,8831
35.151,4098.8,162.15,34.594,8838
35.201,4094.7,162.2,34.939,8845
35.251,4090.6,162.26,35.284,8851.9
35.301,4086.4,162.31,35.629,8858.9
35.351,4082.3,162.37,35.976,8865.9
35.401,4078.1,162.42,36.322,8872.8
35.451,4073.9,162.48,36.669,8879.8
35.501,4069.7,162.54,37.016,8886.7
35.551,4065.5,162.6,37.364,8893.7
35.601,4061.2,162.66,37.712,8900.6
35.651,4057,162.72,38.061,8907.5
35.701,4052.7,162.79,38.41,8914.4
35.751,4048.4,162.85,38.76,8921.3
35.801,4044,162.91,39.11,8928.2
35.851,4039.7,162.98,39.46,8935.1
35.901,4035.3,163.04,39.811,8941.9
35.951,4030.9,163.11,40.162,8948.8
36.001,4026.5,163.18,40.514,8955.7
36.051,4022.1,163.24,40.866,8962.5
36.101,4017.7,163.31,41.218,8969.3
36.151,4013.2,163.38,41.571,8976.2
36.201,4008.7,163.45,41.925,8983
36.251,4004.2,163.52,42.278,8989.8
36.301,3999.7,163.6,42.632,8996.6
36.351,3995.2,163.67,42.987,9003.4
36.401,3990.6,163.74,43.342,9010.2
36.451,3986,163.82,43.698,9017
36.501,3981.4,163.89,44.054,9023.8
36.551,3976.8,163.97,44.41,9030.5
36.601,3972.2,164.04,44.767,9037.3
36.651,3967.5,164.12,45.124,9044
36.701,3962.9,164.2,45.481,9050.8
36.751,3958.2,164.27,45.839,9057.5
36.801,3953.5,164.35,46.198,9064.2
36.851,3948.7,164.43,46.557,9071
36.901,3944,164.51,46.916,9077.7
36.951,3939.2,164.59,47.275,9084.4
37.001,3934.5,164.67,47.636,9091
37.051,3929.7,164.76,47.996,9097.7
37.101,3924.8,164.84,48.357,9104.4
37.151,3920,164.92,48.718,9111.1
37.201,3915.1,165.01,49.08,9117.7
37.251,3910.3,165.09,49.442,9124.4
37.301,3905.4,165.18,49.805,9131
37.351,3900.5,165.26,50.168,9137.7
37.401,3895.5,165.35,50.531,9144.3
37.451,3890.6,165.44,50.895,9150.9
37.501,3885.6,165.52,51.259,9157.5
37.551,3880.6,165.61,51.624,9164.1
37.601,3875.6,165.7,51.989,9170.7
37.651,3870.6,165.79,52.355,9177.3
37.701,3865.6,165.88,52.721,9183.8
37.751,3860.5,165.97,53.087,9190.4
37.801,3855.4,166.06,53.454,9197
37.851,3850.3,166.15,53.821,9203.5
37.901,3845.2,166.25,54.188,9210.1
37.951,3840.1,166.34,54.556,9216.6
38.001,3835,166.43,54.925,9223.1
38.051,3829.8,166.53,55.293,9229.6
38.101,3824.6,166.62,55.663,9236.1
38.151,3819.4,166.71,56.032,9242.6
38.201,3814.2,166.81,56.402,9249.1
38.251,3809,166.91,56.773,9255.6
38.301,3803.7,167,57.144,9262.1
38.351,3798.4,167.1,57.515,9268.6
38.401,3793.1,167.2,57.886,9275
38.451,3787.8,167.29,58.259,9281.5
38.501,3782.5,167.39,58.631,9287.9
38.551,3777.2,167.49,59.004,9294.4
38.601,3771.8,167.59,59.377,9300.8
38.651,3766.4,167.69,59.751,9307.2
38.701,3761,167.79,60.125,9313.6
38.751,3755.6,167.89,60.499,9320
38.801,3750.2,167.99,60.874,9326.4
38.851,3744.7,168.09,61.25,9332.8
38.901,3739.3,168.19,61.625,9339.2
38.951,3733.8,168.3,62.001,9345.5
39.001,3728.3,168.4,62.378,9351.9
39.051,3722.8,168.5,62.755,9358.2
39.101,3717.2,168.61,63.132,9364.6
39.151,3711.7,168.71,63.51,9370.9
39.201,3706.1,168.81,63.888,9377.3
39.251,3700.5,168.92,64.267,9383.6
39.301,3694.9,169.02,64.646,9389.9
39.351,3689.3,169.13,65.025,9396.2
39.401,3683.7,169.23,65.405,9402.5
39.451,3678,169.34,65.785,9408.8
39.501,3672.3,169.45,66.165,9415
39.551,3666.6,169.55,66.546,9421.3
39.601,3660.9,169.66,66.928,9427.6
39.651,3655.2,169.77,67.309,9433.8
39.701,3649.5,169.88,67.691,9440.1
39.751,3643.7,169.98,68.074,9446.3
39.801,3637.9,170.09,68.457,9452.5
39.851,3632.1,170.2,68.84,9458.8
39.901,3626.3,170.31,69.224,9465
39.951,3620.5,170.42,69.608,9471.2
40.001,3614.7,170.53,69.993,9477.4
40.051,3608.8,170.64,70.377,9483.6
40.101,3602.9,170.75,70.763,9489.7
40.151,3597,170.86,71.148,9495.9
40.201,3591.1,170.97,71.535,9502.1
40.251,3585.2,171.08,71.921,9508.2
40.301,3579.3,171.19,72.308,9514.4
40.351,3573.3,171.3,72.695,9520.5
40.401,3567.3,171.42,73.083,9526.6
40.451,3561.4,171.53,73.471,9532.8
40.501,3555.3,171.64,73.859,9538.9
40.551,3549.3,171.75,74.248,9545
40.601,3543.3,171.87,74.637,9551.1
40.651,3537.2,171.98,75.027,9557.2
40.701,3531.2,172.09,75.417,9563.2
40.751,3525.1,172.21,75.807,9569.3
40.801,3519,172.32,76.198,9575.4
40.851,3512.8,172.44,76.589,9581.4
40.901,3506.7,172.55,76.981,9587.5
40.951,3500.5,172.66,77.373,9593.5
41.001,3494.4,172.78,77.765,9599.6
41.051,3488.2,172.89,78.158,9605.6
41.101,3482,173.01,78.551,9611.6
41.151,3475.8,173.12,78.944,9617.6
41.201,3469.5,173.24,79.338,9623.6
41.251,3463.3,173.36,79.732,9629.6
41.301,3457,173.47,80.127,9635.6
41.351,3450.7,173.59,80.522,9641.5
41.401,3444.5,173.7,80.917,9647.5
41.451,3438.1,173.82,81.313,9653.5
41.501,3431.8,173.94,81.709,9659.4
41.551,3425.5,174.05,82.106,9665.3
41.601,3419.1,174.17,82.503,9671.3
41.651,3412.7,174.29,82.9,9677.2
41.701,3406.3,174.4,83.298,9683.1
41.751,3399.9,174.52,83.696,9689
41.801,3393.5,174.64,84.094,9694.9
41.851,3387.1,174.76,84.493,9700.8
41.901,3380.6,174.87,84.893,9706.7
41.951,3374.2,174.99,85.292,9712.6
42.001,3367.7,175.11,85.692,9718.4
42.051,3361.2,175.23,86.092,9724.3
42.101,3354.7,175.34,86.493,9730.1
42.151,3348.1,175.46,86.894,9736
42.201,3341.6,175.58,87.296,9741.8
42.251,3335,175.7,87.697,9747.6
42.301,3328.5,175.82,88.1,9753.5
42.351,3321.9,175.94,88.502,9759.3
42.401,3315.3,176.05,88.905,9765.1
42.451,3308.6,176.17,89.309,9770.9
42.501,3302,176.29,89.712,9776.6
42.551,3295.3,176.41,90.116,9782.4
42.601,3288.7,176.53,90.521,9788.2
42.651,3282,176.65,90.926,9793.9
42.701,3275.3,176.77,91.331,9799.7
42.751,3268.6,176.88,91.736,9805.4
42.801,3261.9,177,92.142,9811.2
42.851,3255.1,177.12,92.549,9816.9
42.901,3248.4,177.24,92.955,9822.6
42.951,3241.6,177.36,93.362,9828.3
43.001,3234.8,177.48,93.77,9834
43.051,3228,177.6,94.178,9839.7
43.101,3221.2,177.72,94.586,9845.4
43.151,3214.4,177.84,94.994,9851.1
43.201,3207.5,177.95,95.403,9856.7
43.251,3200.7,178.07,95.812,9862.4
43.301,3193.8,178.19,96.222,9868.1
43.351,3186.9,178.31,96.632,9873.7
43.401,3180,178.43,97.042,9879.3
43.451,3173.1,178.55,97.453,9885
43.501,3166.2,178.67,97.864,9890.6
43.551,3159.2,178.79,98.275,9896.2
43.601,3152.3,178.91,98.687,9901.8
43.651,3145.3,179.03,99.099,9907.4
43.701,3138.3,179.14,99.512,9913
43.751,3131.3,179.26,99.925,9918.6
43.801,3124.3,179.38,100.34,9924.1
43.851,3117.3,179.5,100.75,9929.7
43.901,3110.2,179.62,101.17,9935.2
43.951,3103.2,179.74,101.58,9940.8
44.001,3096.1,179.86,101.99,9946.3
44.051,3089,179.97,102.41,9951.8
44.101,3081.9,180.09,102.82,9957.4
44.151,3074.8,180.21,103.24,9962.9
44.201,3067.7,180.33,103.66,9968.4
44.251,3060.5,180.45,104.07,9973.9
44.301,3053.4,180.57,104.49,9979.4
44.351,3046.2,180.68,104.91,9984.8
44.401,3039,180.8,105.32,9990.3
44.451,3031.8,180.92,105.74,9995.8
44.501,3024.6,181.04,106.16,10001
44.551,3017.4,181.15,106.58,10007
44.601,3010.2,181.27,107,10012
44.651,3002.9,181.39,107.42,10018
44.701,2995.7,181.51,107.84,10023
44.751,2988.4,181.62,108.26,10028
44.801,2981.1,181.74,108.68,10034
44.851,2973.8,181.86,109.1,10039
44.901,2966.5,181.98,109.52,10045
44.951,2959.2,182.09,109.94,10050
45.001,2951.8,182.21,110.36,10055
45.051,2944.5,182.33,110.78,10061
45.101,2937.1,182.44,111.21,10066
45.151,2929.7,182.56,111.63,10071
45.201,2922.3,182.67,112.05,10077
45.251,2914.9,182.79,112.47,10082
45.301,2907.5,182.91,112.9,10087
45.351,2900,183.02,113.32,10093
45.401,2892.6,183.14,113.75,10098
45.451,2885.1,183.25,114.17,10103
45.501,2877.7,183.37,114.6,10109
45.551,2870.2,183.48,115.02,10114
45.601,2862.7,183.6,115.45,10119
45.651,2855.2,183.71,115.87,10124
45.701,2847.6,183.83,116.3,10130
45.751,2840.1,183.94,116.73,10135
45.801,2832.6,184.06,117.15,10140
45.851,2825,184.17,117.58,10145
45.901,2817.4,184.28,118.01,10151
45.951,2809.8,184.4,118.43,10156
46.001,2802.2,184.51,118.86,10161
46.051,2794.6,184.62,119.29,10166
46.101,2787,184.74,119.72,10171
46.151,2779.4,184.85,120.15,10177
46.201,2771.7,184.96,120.58,10182
46.251,2764,185.08,121.01,10187
46.301,2756.4,185.19,121.44,10192
46.351,2748.7,185.3,121.87,10197
46.401,2741,185.41,122.3,10202
46.451,2733.3,185.52,122.73,10208
46.501,2725.6,185.63,123.16,10213
46.551,2717.8,185.75,123.6,10218
46.601,2710.1,185.86,124.03,10223
46.651,2702.3,185.97,124.46,10228
46.701,2694.5,186.08,124.89,10233
46.751,2686.8,186.19,125.32,10238
46.801,2679,186.3,125.76,10243
46.851,2671.2,186.41,126.19,10248
46.901,2663.3,186.52,126.63,10253
46.951,2655.5,186.63,127.06,10258
47.001,2647.7,186.74,127.49,10263
47.051,2639.8,186.85,127.93,10268
47.101,2631.9,186.95,128.36,10274
47.151,2624.1,187.06,128.8,10279
47.201,2616.2,187.17,129.23,10284
47.251,2608.3,187.28,129.67,10289
47.301,2600.4,187.39,130.11,10294
47.351,2592.4,187.49,130.54,10299
47.401,2584.5,187.6,130.98,10303
47.451,2576.6,187.71,131.42,10308
47.501,2568.6,187.81,131.85,10313
47.551,2560.6,187.92,132.29,10318
47.601,2552.7,188.03,132.73,10323
47.651,2544.7,188.13,133.17,10328
47.701,2536.7,188.24,133.61,10333
47.751,2528.6,188.34,134.04,10338
47.801,2520.6,188.45,134.48,10343
47.851,2512.6,188.55,134.92,10348
47.901,2504.5,188.66,135.36,10353
47.951,2496.5,188.76,135.8,10358
48.001,2488.4,188.87,136.24,10363
48.051,2480.3,188.97,136.68,10367
48.101,2472.2,189.07,137.12,10372
48.151,2464.1,189.18,137.56,10377
48.201,2456,189.28,138.01,10382
48.251,2447.9,189.38,138.45,10387
48.301,2439.8,189.48,138.89,10392
48.351,2431.6,189.58,139.33,10397
48.401,2423.4,189.69,139.77,10401
48.451,2415.3,189.79,140.21,10406
48.501,2407.1,189.89,140.66,10411
48.551,2398.9,189.99,141.1,10416
48.601,2390.7,190.09,141.54,10421
48.651,2382.5,190.19,141.99,10425
48.701,2374.3,190.29,142.43,10430
48.751,2366.1,190.39,142.87,10435
48.801,2357.8,190.49,143.32,10440
48.851,2349.6,190.59,143.76,10444
48.901,2341.3,190.69,144.21,10449
48.951,2333,190.78,144.65,10454
49.001,2324.7,190.88,145.1,10458
49.051,2316.5,190.98,145.54,10463
49.101,2308.2,191.08,145.99,10468
49.151,2299.8,191.17,146.43,10473
49.201,2291.5,191.27,146.88,10477
49.251,2283.2,191.37,147.33,10482
49.301,2274.8,191.46,147.77,10487
49.351,2266.5,191.56,148.22,10491
49.401,2258.1,191.65,148.67,10496
49.451,2249.8,191.75,149.11,10501
49.501,2241.4,191.84,149.56,10505
49.551,2233,191.93,150.01,10510
49.601,2224.6,192.03,150.46,10514
49.651,2216.2,192.12,150.9,10519
49.701,2207.7,192.22,151.35,10524
49.751,2199.3,192.31,151.8,10528
49.801,2190.9,192.4,152.25,10533
49.851,2182.4,192.49,152.7,10537
49.901,2174,192.58,153.15,10542
49.951,2165.5,192.68,153.6,10547
50.001,2157,192.77,154.05,10551
50.051,2148.5,192.86,154.5,10556
50.101,2140,192.95,154.95,10560
50.151,2131.5,193.04,155.4,10565
50.201,2123,193.13,155.85,10569
50.251,2114.5,193.22,156.3,10574
50.301,2105.9,193.3,156.75,10578
50.351,2097.4,193.39,157.2,10583
50.401,2088.8,193.48,157.65,10587
50.451,2080.3,193.57,158.1,10592
50.501,2071.7,193.66,158.55,10596
50.551,2063.1,193.74,159,10601
50.601,2054.5,193.83,159.45,10605
50.651,2045.9,193.92,159.91,10610
50.701,2037.3,194,160.36,10614
50.751,2028.7,194.09,160.81,10618
50.801,2020.1,194.17,161.26,10623
50.851,2011.4,194.26,161.72,10627
50.901,2002.8,194.34,162.17,10632
50.951,1994.1,194.43,162.62,10636
51.001,1985.5,194.51,163.08,10641
51.051,1976.8,194.59,163.53,10645
51.101,1968.1,194.68,163.98,10649
51.151,1959.4,194.76,164.44,10654
51.201,1950.7,194.84,164.89,10658
51.251,1942,194.92,165.34,10662
51.301,1933.3,195,165.8,10667
51.351,1924.6,195.09,166.25,10671
51.401,1915.9,195.17,166.71,10675
51.451,1907.1,195.25,167.16,10680
51.501,1898.4,195.33,167.62,10684
51.551,1889.6,195.41,168.07,10688
51.601,1880.9,195.49,168.53,10693
51.651,1872.1,195.56,168.98,10697
51.701,1863.3,195.64,169.44,10701
51.751,1854.5,195.72,169.89,10705
51.801,1845.7,195.8,170.35,10710
51.851,1836.9,195.88,170.8,10714
51.901,1828.1,195.95,171.26,10718
51.951,1819.3,196.03,171.72,10722
52.001,1810.4,196.11,172.17,10727
52.051,1801.6,196.18,172.63,10731
52.101,1792.8,196.26,173.08,10735
52.151,1783.9,196.33,173.54,10739
52.201,1775.1,196.41,174,10744
52.251,1766.2,196.48,174.45,10748
52.301,1757.3,196.55,174.91,10752
52.351,1748.4,196.63,175.37,10756
52.401,1739.5,196.7,175.83,10760
52.451,1730.6,196.77,176.28,10764
52.501,1721.7,196.84,176.74,10769
52.551,1712.8,196.91,177.2,10773
52.601,1703.9,196.99,177.66,10777
52.651,1695,197.06,178.11,10781
52.701,1686,197.13,178.57,10785
52.751,1677.1,197.2,179.03,10789
52.801,1668.1,197.27,179.49,10793
52.851,1659.2,197.34,179.95,10798
52.901,1650.2,197.4,180.4,10802
52.951,1641.2,197.47,180.86,10806
53.001,1632.2,197.54,181.32,10810
53.051,1623.2,197.61,181.78,10814
53.101,1614.2,197.68,182.24,10818
53.151,1605.2,197.74,182.7,10822
53.201,1596.2,197.81,183.16,10826
53.251,1587.2,197.87,183.62,10830
53.301,1578.2,197.94,184.07,10834
53.351,1569.2,198.01,184.53,10838
53.401,1560.1,198.07,184.99,10842
53.451,1551.1,198.13,185.45,10846
53.501,1542,198.2,185.91,10850
53.551,1533,198.26,186.37,10854
53.601,1523.9,198.32,186.83,10858
53.651,1514.8,198.39,187.29,10862
53.701,1505.7,198.45,187.75,10866
53.751,1496.6,198.51,188.21,10870
53.801,1487.6,198.57,188.67,10874
53.851,1478.5,198.63,189.13,10878
53.901,1469.3,198.69,189.59,10882
53.951,1460.2,198.76,190.05,10886
54.001,1451.1,198.81,190.51,10890
54.051,1442,198.87,190.97,10894
54.101,1432.8,198.93,191.43,10898
54.151,1423.7,198.99,191.89,10901
54.201,1414.6,199.05,192.35,10905
54.251,1405.4,199.11,192.81,10909
54.301,1396.2,199.17,193.27,10913
54.351,1387.1,199.22,193.73,10917
54.401,1377.9,199.28,194.19,10921
54.451,1368.7,199.34,194.65,10925
54.501,1359.5,199.39,195.11,10929
54.551,1350.4,199.45,195.57,10932
54.601,1341.2,199.5,196.03,10936
54.651,1332,199.56,196.49,10940
54.701,1322.7,199.61,196.96,10944
54.751,1313.5,199.66,197.42,10948
54.801,1304.3,199.72,197.88,10951
54.851,1295.1,199.77,198.34,10955
54.901,1285.8,199.82,198.8,10959
54.951,1276.6,199.87,199.26,10963
55.001,1267.4,199.93,199.72,10967
55.051,1258.1,199.98,200.18,10970
55.101,1248.9,200.03,200.64,10974
55.151,1239.6,200.08,201.1,10978
55.201,1230.3,200.13,201.56,10982
55.251,1221,200.18,202.03,10985
55.301,1211.8,200.23,202.49,10989
55.351,1202.5,200.27,202.95,10993
55.401,1193.2,200.32,203.41,10996
55.451,1183.9,200.37,203.87,11000
55.501,1174.6,200.42,204.33,11004
55.551,1165.3,200.46,204.79,11008
55.601,1156,200.51,205.25,11011
55.651,1146.7,200.56,205.71,11015
55.701,1137.3,200.6,206.17,11019
55.751,1128,200.65,206.63,11022
55.801,1118.7,200.69,207.1,11026
55.851,1109.3,200.74,207.56,11029
55.901,1100,200.78,208.02,11033
55.951,1090.6,200.83,208.48,11037
56.001,1081.3,200.87,208.94,11040
56.051,1071.9,200.91,209.4,11044
56.101,1062.5,200.95,209.86,11048
56.151,1053.2,201,210.32,11051
56.201,1043.8,201.04,210.78,11055
56.251,1034.4,201.08,211.24,11058
56.301,1025,201.12,211.7,11062
56.351,1015.6,201.16,212.16,11065
56.401,1006.2,201.2,212.63,11069
56.451,996.83,201.24,213.09,11073
56.501,987.43,201.28,213.55,11076
56.551,978.02,201.32,214.01,11080
56.601,968.6,201.36,214.47,11083
56.651,959.18,201.39,214.93,11087
56.701,949.75,201.43,215.39,11090
56.751,940.32,201.47,215.85,11094
56.801,930.89,201.51,216.31,11097
56.851,921.45,201.54,216.77,11101
56.901,912,201.58,217.23,11104
56.951,902.55,201.61,217.69,11108
57.001,893.1,201.65,218.15,11111
57.051,883.64,201.68,218.61,11115
57.101,874.18,201.72,219.07,11118
57.151,864.71,201.75,219.53,11122
57.201,855.24,201.78,219.99,11125
57.251,845.76,201.82,220.45,11128
57.301,836.28,201.85,220.91,11132
57.351,826.8,201.88,221.36,11135
57.401,817.31,201.91,221.82,11139
57.451,807.81,201.95,222.28,11142
57.501,798.32,201.98,222.74,11145
57.551,788.81,202.01,223.2,11149
57.601,779.31,202.04,223.66,11152
57.651,769.8,202.07,224.12,11156
57.701,760.28,202.1,224.57,11159
57.751,750.76,202.13,225.03,11162
57.801,741.24,202.15,225.49,11166
57.851,731.71,202.18,225.95,11169
57.901,722.18,202.21,226.4,11172
57.951,712.65,202.24,226.86,11176
58.001,703.11,202.26,227.32,11179
58.051,693.57,202.29,227.77,11182
58.101,684.02,202.32,228.23,11186
58.151,674.47,202.34,228.69,11189
58.201,664.91,202.37,229.14,11192
58.251,655.36,202.39,229.6,11196
58.301,645.79,202.42,230.05,11199
58.351,636.23,202.44,230.51,11202
58.401,626.66,202.46,230.96,11205
58.451,617.09,202.49,231.42,11209
58.501,607.51,202.51,231.87,11212
58.551,597.93,202.53,232.33,11215
58.601,588.34,202.56,232.78,11218
58.651,578.76,202.58,233.23,11222
58.701,569.17,202.6,233.68,11225
58.751,559.57,202.62,234.14,11228
58.801,549.97,202.64,234.59,11231
58.851,540.37,202.66,235.04,11235
58.901,530.77,202.68,235.49,11238
58.951,521.16,202.7,235.94,11241
59.001,511.55,202.72,236.39,11244
59.051,501.93,202.74,236.84,11247
59.101,492.31,202.76,237.29,11250
59.151,482.69,202.77,237.74,11254
59.201,473.07,202.79,238.19,11257
59.251,463.44,202.81,238.64,11260
59.301,453.81,202.82,239.09,11263
59.351,444.18,202.84,239.54,11266
59.401,434.54,202.86,239.98,11269
59.451,424.9,202.87,240.43,11272
59.501,415.25,202.89,240.88,11276
59.551,405.61,202.9,241.32,11279
59.601,395.96,202.92,241.77,11282
59.651,386.3,202.93,242.21,11285
59.701,376.65,202.94,242.66,11288
59.751,366.99,202.96,243.1,11291
59.801,357.33,202.97,243.54,11294
59.851,347.67,202.98,243.99,11297
59.901,338,202.99,244.43,11300
59.951,328.33,203.01,244.87,11303
60.001,318.66,203.02,245.31,11306
60.051,308.98,203.03,245.75,11309
60.101,299.3,203.04,246.19,11312
60.151,289.62,203.05,246.63,11315
60.201,279.94,203.06,247.07,11318
60.251,270.25,203.07,247.51,11321
60.301,260.56,203.08,247.95,11324
60.351,250.87,203.09,248.38,11327
60.401,241.18,203.09,248.82,11330
60.451,231.48,203.1,249.26,11333
60.501,221.78,203.11,249.69,11336
60.551,212.08,203.12,250.13,11339
60.601,202.38,203.12,250.56,11342
60.651,192.67,203.13,251,11345
60.701,182.96,203.14,251.43,11348
60.751,173.25,203.14,251.86,11351
60.801,163.54,203.15,252.29,11354
60.851,153.82,203.15,252.72,11357
60.901,144.1,203.16,253.15,11360
60.951,134.38,203.16,253.58,11363
61.001,124.66,203.16,254.01,11366
61.051,114.93,203.17,254.44,11369
61.101,105.21,203.17,254.86,11372
61.151,95.477,203.17,255.29,11375
61.201,85.746,203.18,255.72,11377
61.251,76.013,203.18,256.14,11380
61.301,66.277,203.18,256.57,11383
61.351,56.539,203.18,256.99,11386
61.401,46.8,203.18,257.41,11389
61.451,37.058,203.18,257.83,11392
61.501,27.314,203.18,258.26,11395
61.551,17.569,203.18,258.68,11397
61.601,7.8213,203.18,259.09,11400
