t,a,v,e,n
45.251,2751.3,176.5,6.161,9721.5
45.301,2743.9,176.63,6.1813,9726.2
45.351,2736.4,176.76,6.2016,9730.8
45.401,2728.8,176.88,6.222,9735.5
45.451,2721.3,177.01,6.2424,9740.1
45.501,2713.8,177.14,6.2628,9744.8
45.551,2706.2,177.26,6.2833,9749.4
45.601,2698.7,177.39,6.3038,9754
45.651,2691.1,177.52,6.3243,9758.7
45.701,2683.5,177.64,6.3448,9763.3
45.751,2675.9,177.77,6.3654,9767.9
45.801,2668.3,177.89,6.386,9772.5
45.851,2660.7,178.02,6.4067,9777.1
45.901,2653,178.15,6.4274,9781.6
45.951,2645.4,178.27,6.4481,9786.2
46.001,2637.7,178.4,6.4689,9790.8
46.051,2630,178.52,6.4897,9795.3
46.101,2622.4,178.64,6.5105,9799.9
46.151,2614.7,178.77,6.5313,9804.4
46.201,2606.9,178.89,6.5522,9808.9
46.251,2599.2,179.02,6.5731,9813.4
46.301,2591.5,179.14,6.594,9818
46.351,2583.7,179.26,6.6149,9822.5
46.401,2576,179.39,6.6359,9827
46.451,2568.2,179.51,6.6569,9831.4
46.501,2560.4,179.63,6.6779,9835.9
46.551,2552.6,179.76,6.699,9840.4
46.601,2544.8,179.88,6.7201,9844.9
46.651,2537,180,6.7412,9849.3
46.701,2529.2,180.12,6.7624,9853.8
46.751,2521.3,180.24,6.7836,9858.2
46.801,2513.5,180.37,6.8049,9862.6
46.851,2505.6,180.49,6.8261,9867
46.901,2497.8,180.61,6.8474,9871.4
46.951,2489.9,180.73,6.8688,9875.9
47.001,2482,180.85,6.8901,9880.3
47.051,2474.1,180.97,6.9115,9884.6
47.101,2466.1,181.09,6.9329,9889
47.151,2458.2,181.21,6.9543,9893.4
47.201,2450.3,181.33,6.9757,9897.8
47.251,2442.3,181.45,6.9972,9902.1
47.301,2434.3,181.57,7.0187,9906.5
47.351,2426.4,181.68,7.0403,9910.8
47.401,2418.4,181.8,7.0618,9915.1
47.451,2410.4,181.92,7.0834,9919.5
47.501,2402.4,182.04,7.105,9923.8
47.551,2394.3,182.16,7.1267,9928.1
47.601,2386.3,182.27,7.1484,9932.4
47.651,2378.3,182.39,7.1701,9936.7
47.701,2370.2,182.51,7.1919,9940.9
47.751,2362.1,182.62,7.2137,9945.2
47.801,2354.1,182.74,7.2355,9949.5
47.851,2346,182.85,7.2573,9953.7
47.901,2337.9,182.97,7.2792,9958
47.951,2329.8,183.09,7.3011,9962.2
48.001,2321.7,183.2,7.323,9966.5
48.051,2313.5,183.31,7.345,9970.7
48.101,2305.4,183.43,7.3669,9974.9
48.151,2297.2,183.54,7.3889,9979.1
48.201,2289.1,183.66,7.4109,9983.3
48.251,2280.9,183.77,7.4329,9987.5
48.301,2272.7,183.88,7.455,9991.7
48.351,2264.5,184,7.4771,9995.9
48.401,2256.3,184.11,7.4993,1.00E+04
48.451,2248.1,184.22,7.5214,10004
48.501,2239.9,184.33,7.5436,10008
48.551,2231.6,184.44,7.5659,10012
48.601,2223.4,184.55,7.5881,10017
48.651,2215.1,184.66,7.6104,10021
48.701,2206.9,184.77,7.6327,10025
48.751,2198.6,184.88,7.6551,10029
48.801,2190.3,184.99,7.6774,10033
48.851,2182,185.1,7.6998,10037
48.901,2173.7,185.21,7.7222,10041
48.951,2165.4,185.32,7.7446,10045
49.001,2157.1,185.43,7.767,10049
49.051,2148.7,185.54,7.7895,10054
49.101,2140.4,185.65,7.812,10058
49.151,2132,185.75,7.8345,10062
49.201,2123.7,185.86,7.8571,10066
49.251,2115.3,185.97,7.8797,10070
49.301,2106.9,186.07,7.9023,10074
49.351,2098.5,186.18,7.925,10078
49.401,2090.1,186.28,7.9477,10082
49.451,2081.7,186.39,7.9704,10086
49.501,2073.3,186.49,7.9931,10090
49.551,2064.8,186.6,8.0159,10094
49.601,2056.4,186.7,8.0386,10098
49.651,2047.9,186.81,8.0614,10102
49.701,2039.5,186.91,8.0842,10106
49.751,2031,187.01,8.1071,10110
49.801,2022.5,187.12,8.1299,10114
49.851,2014,187.22,8.1528,10117
49.901,2005.5,187.32,8.1757,10121
49.951,1997,187.42,8.1986,10125
50.001,1988.5,187.53,8.2216,10129
50.051,1980,187.63,8.2446,10133
50.101,1971.4,187.73,8.2676,10137
50.151,1962.9,187.83,8.2907,10141
50.201,1954.3,187.93,8.3138,10145
50.251,1945.8,188.03,8.3369,10149
50.301,1937.2,188.13,8.3601,10153
50.351,1928.6,188.22,8.3832,10156
50.401,1920,188.32,8.4064,10160
50.451,1911.4,188.42,8.4296,10164
50.501,1902.8,188.52,8.4528,10168
50.551,1894.2,188.62,8.476,10172
50.601,1885.6,188.71,8.4992,10176
50.651,1876.9,188.81,8.5225,10179
50.701,1868.3,188.91,8.5458,10183
50.751,1859.6,189,8.5691,10187
50.801,1851,189.1,8.5925,10191
50.851,1842.3,189.19,8.6159,10195
50.901,1833.6,189.29,8.6393,10198
50.951,1824.9,189.38,8.6628,10202
51.001,1816.3,189.47,8.6862,10206
51.051,1807.5,189.57,8.7097,10210
51.101,1798.8,189.66,8.7332,10213
51.151,1790.1,189.75,8.7568,10217
51.201,1781.4,189.85,8.7803,10221
51.251,1772.6,189.94,8.8039,10224
51.301,1763.9,190.03,8.8274,10228
51.351,1755.2,190.12,8.851,10232
51.401,1746.4,190.21,8.8747,10236
51.451,1737.6,190.3,8.8983,10239
51.501,1728.8,190.39,8.922,10243
51.551,1720.1,190.48,8.9457,10247
51.601,1711.3,190.57,8.9694,10250
51.651,1702.5,190.66,8.9932,10254
51.701,1693.6,190.75,9.0169,10258
51.751,1684.8,190.83,9.0408,10261
51.801,1676,190.92,9.0646,10265
51.851,1667.2,191.01,9.0884,10268
51.901,1658.3,191.09,9.1123,10272
51.951,1649.5,191.18,9.1362,10276
52.001,1640.6,191.27,9.1601,10279
52.051,1631.8,191.35,9.184,10283
52.101,1622.9,191.44,9.2079,10286
52.151,1614,191.52,9.2319,10290
52.201,1605.1,191.61,9.2559,10294
52.251,1596.2,191.69,9.2799,10297
52.301,1587.3,191.77,9.3039,10301
52.351,1578.4,191.86,9.328,10304
52.401,1569.5,191.94,9.352,10308
52.451,1560.6,192.02,9.3761,10311
52.501,1551.6,192.1,9.4002,10315
52.551,1542.7,192.18,9.4244,10318
52.601,1533.7,192.26,9.4486,10322
52.651,1524.8,192.34,9.4727,10325
52.701,1515.8,192.42,9.4969,10329
52.751,1506.8,192.5,9.5212,10332
52.801,1497.9,192.58,9.5454,10336
52.851,1488.9,192.66,9.5696,10339
52.901,1479.9,192.74,9.5939,10343
52.951,1470.9,192.82,9.6182,10346
53.001,1461.9,192.9,9.6425,10350
53.051,1452.9,192.97,9.6668,10353
53.101,1443.9,193.05,9.6912,10357
53.151,1434.8,193.13,9.7156,10360
53.201,1425.8,193.2,9.74,10363
53.251,1416.8,193.28,9.7644,10367
53.301,1407.7,193.35,9.7888,10370
53.351,1398.7,193.43,9.8133,10374
53.401,1389.6,193.5,9.8377,10377
53.451,1380.5,193.58,9.8622,10380
53.501,1371.5,193.65,9.8867,10384
53.551,1362.4,193.72,9.9112,10387
53.601,1353.3,193.8,9.9358,10390
53.651,1344.2,193.87,9.9603,10394
53.701,1335.1,193.94,9.9849,10397
53.751,1326,194.01,10.009,10400
53.801,1316.9,194.08,10.034,10404
53.851,1307.7,194.15,10.059,10407
53.901,1298.6,194.22,10.083,10410
53.951,1289.5,194.29,10.108,10414
54.001,1280.3,194.36,10.133,10417
54.051,1271.2,194.43,10.157,10420
54.101,1262,194.5,10.182,10424
54.151,1252.9,194.57,10.207,10427
54.201,1243.7,194.63,10.232,10430
54.251,1234.6,194.7,10.256,10433
54.301,1225.4,194.77,10.281,10437
54.351,1216.2,194.83,10.306,10440
54.401,1207,194.9,10.331,10443
54.451,1197.8,194.96,10.356,10446
54.501,1188.6,195.03,10.381,10450
54.551,1179.4,195.09,10.405,10453
54.601,1170.2,195.16,10.43,10456
54.651,1161,195.22,10.455,10459
54.701,1151.7,195.28,10.48,10462
54.751,1142.5,195.35,10.505,10466
54.801,1133.3,195.41,10.53,10469
54.851,1124,195.47,10.555,10472
54.901,1114.8,195.53,10.58,10475
54.951,1105.5,195.59,10.605,10478
55.001,1096.3,195.65,10.63,10481
55.051,1087,195.71,10.655,10485
55.101,1077.7,195.77,10.68,10488
55.151,1068.5,195.83,10.705,10491
55.201,1059.2,195.89,10.73,10494
55.251,1049.9,195.95,10.756,10497
55.301,1040.6,196.01,10.781,10500
55.351,1031.3,196.06,10.806,10503
55.401,1022,196.12,10.831,10506
55.451,1012.7,196.18,10.856,10509
55.501,1003.4,196.23,10.881,10513
55.551,994.04,196.29,10.907,10516
55.601,984.72,196.35,10.932,10519
55.651,975.39,196.4,10.957,10522
55.701,966.05,196.46,10.982,10525
55.751,956.71,196.51,11.007,10528
55.801,947.36,196.56,11.033,10531
55.851,938.01,196.62,11.058,10534
55.901,928.66,196.67,11.083,10537
55.951,919.3,196.72,11.109,10540
56.001,909.93,196.78,11.134,10543
56.051,900.56,196.83,11.159,10546
56.101,891.18,196.88,11.185,10549
56.151,881.8,196.93,11.21,10552
56.201,872.41,196.98,11.235,10555
56.251,863.02,197.03,11.261,10558
56.301,853.63,197.08,11.286,10561
56.351,844.23,197.13,11.312,10564
56.401,834.82,197.18,11.337,10567
56.451,825.41,197.23,11.363,10570
56.501,815.99,197.28,11.388,10573
56.551,806.57,197.33,11.413,10576
56.601,797.15,197.37,11.439,10578
56.651,787.72,197.42,11.464,10581
56.701,778.29,197.47,11.49,10584
56.751,768.85,197.52,11.515,10587
56.801,759.41,197.56,11.541,10590
56.851,749.96,197.61,11.567,10593
56.901,740.51,197.65,11.592,10596
56.951,731.05,197.7,11.618,10599
57.001,721.59,197.74,11.643,10602
57.051,712.12,197.79,11.669,10604
57.101,702.66,197.83,11.695,10607
57.151,693.18,197.88,11.72,10610
57.201,683.7,197.92,11.746,10613
57.251,674.22,197.96,11.771,10616
57.301,664.73,198.01,11.797,10619
57.351,655.24,198.05,11.823,10621
57.401,645.75,198.09,11.848,10624
57.451,636.25,198.13,11.874,10627
57.501,626.75,198.18,11.9,10630
57.551,617.24,198.22,11.926,10633
57.601,607.73,198.26,11.951,10635
57.651,598.21,198.3,11.977,10638
57.701,588.69,198.34,12.003,10641
57.751,579.17,198.38,12.029,10644
57.801,569.64,198.42,12.054,10647
57.851,560.11,198.46,12.08,10649
57.901,550.57,198.5,12.106,10652
57.951,541.03,198.53,12.132,10655
58.001,531.49,198.57,12.158,10658
58.051,521.94,198.61,12.183,10660
58.101,512.39,198.65,12.209,10663
58.151,502.84,198.68,12.235,10666
58.201,493.28,198.72,12.261,10668
58.251,483.72,198.76,12.287,10671
58.301,474.15,198.79,12.313,10674
58.351,464.58,198.83,12.339,10677
58.401,455.01,198.86,12.365,10679
58.451,445.43,198.9,12.391,10682
58.501,435.85,198.93,12.416,10685
58.551,426.27,198.97,12.442,10687
58.601,416.68,199,12.468,10690
58.651,407.09,199.04,12.494,10693
58.701,397.5,199.07,12.52,10695
58.751,387.9,199.1,12.546,10698
58.801,378.3,199.13,12.572,10700
58.851,368.7,199.17,12.598,10703
58.901,359.09,199.2,12.624,10706
58.951,349.48,199.23,12.65,10708
59.001,339.86,199.26,12.676,10711
59.051,330.25,199.29,12.702,10714
59.101,320.62,199.32,12.728,10716
59.151,311,199.35,12.754,10719
59.201,301.37,199.38,12.78,10721
59.251,291.74,199.41,12.807,10724
59.301,282.11,199.44,12.833,10726
59.351,272.47,199.47,12.859,10729
59.401,262.83,199.5,12.885,10732
59.451,253.19,199.52,12.911,10734
59.501,243.54,199.55,12.937,10737
59.551,233.9,199.58,12.963,10739
59.601,224.24,199.61,12.989,10742
59.651,214.59,199.63,13.015,10744
59.701,204.93,199.66,13.041,10747
59.751,195.27,199.68,13.068,10749
59.801,185.61,199.71,13.094,10752
59.851,175.94,199.73,13.12,10754
59.901,166.27,199.76,13.146,10757
59.951,156.6,199.78,13.172,10759
60.001,146.93,199.81,13.198,10762
60.051,137.25,199.83,13.225,10764
60.101,127.57,199.85,13.251,10767
60.151,117.89,199.88,13.277,10769
60.201,108.2,199.9,13.303,10772
60.251,98.516,199.92,13.329,10774
60.301,88.826,199.94,13.356,10777
60.351,79.133,199.97,13.382,10779
60.401,69.437,199.99,13.408,10782
60.451,59.739,200.01,13.434,10784
60.501,50.039,200.03,13.461,10786
60.551,40.336,200.05,13.487,10789
60.601,30.631,200.07,13.513,10791
60.651,20.923,200.09,13.539,10794
60.701,11.213,200.11,13.566,10796
60.751,1.5003,200.13,13.592,10799
